,Fecha,orbita,pred,B,time,posX,posY,posZ
0,2015-10-10,1,0,"[2.64346288 2.64019497 2.64237975 2.653539   2.67494921 2.68550815
 2.69174609 2.6837743  2.64393882 2.63326266 2.60865109 2.61299292
 2.60136676 2.58682701 2.5646956  2.54311964 2.55416195 2.54810739
 2.5332338  2.54889255 2.56387529 2.55989306 2.54846934 2.54654943
 2.54110252 2.55500127 2.57653605 2.58633389 2.59907128 2.6032823
 2.61254067 2.60654604 2.61216098 2.61360235 2.64248117 2.66131716
 2.65862845 2.67369192 2.67566576 2.67127825 2.67295459 2.67306477
 2.67716235 2.67540488 2.72414555 2.73447884 2.69241184 2.67721002
 2.67603387 2.66434636 2.68195703 2.70744354 2.73686308 2.76097655
 2.76165136 2.73805163 2.7147417  2.71728674 2.71875918 2.7069933
 2.69927537 2.67969877 2.67186831 2.65732356 2.63009144 2.59687991
 2.61080514 2.62896762 2.56894502 2.54282623 2.53510449 2.50997141
 2.48815604 2.46140976 2.4772078  2.48556724 2.50651297 2.45681837
 2.44025619 2.4301412  2.43451042 2.4404477  2.43510231 2.43258926
 2.39348209 2.38879761 2.41675837 2.40705785 2.46262188 2.45396134
 2.42717166 2.45714474 2.42110274 2.46612196 2.43414035 2.44251694
 2.42819635 2.43161644 2.45842353 2.47815753 2.50167249 2.51086429
 2.52989965 2.52742938 2.518768   2.51553717 2.50383476 2.51543451
 2.4955836  2.52014633 2.49997505 2.44817963 2.5162405  2.50927529
 2.53307767 2.56066193 2.574145   2.60323851 2.57876346 2.60276953]","[3.02680556 3.02708333 3.02736111 3.02763889 3.02791667 3.02819444
 3.02847222 3.02875    3.02902778 3.02930556 3.02958333 3.02986111
 3.03013889 3.03041667 3.03069444 3.03097222 3.03125    3.03152778
 3.03180556 3.03208333 3.03236111 3.03263889 3.03291667 3.03319444
 3.03347222 3.03375    3.03402778 3.03430556 3.03458333 3.03486111
 3.03513889 3.03541667 3.03569444 3.03597222 3.03625    3.03652778
 3.03680556 3.03708333 3.03736111 3.03763889 3.03791667 3.03819444
 3.03847222 3.03875    3.03902778 3.03930556 3.03958333 3.03986111
 3.04013889 3.04041667 3.04069444 3.04097222 3.04125    3.04152778
 3.04180556 3.04208333 3.04236111 3.04263889 3.04291667 3.04319444
 3.04347222 3.04375    3.04402778 3.04430556 3.04458333 3.04486111
 3.04513889 3.04541667 3.04569444 3.04597222 3.04625    3.04652778
 3.04680556 3.04708333 3.04736111 3.04763889 3.04791667 3.04819444
 3.04847222 3.04875    3.04902778 3.04930556 3.04958333 3.04986111
 3.05013889 3.05041667 3.05069444 3.05097222 3.05125    3.05152778
 3.05180556 3.05208333 3.05236111 3.05263889 3.05291667 3.05319444
 3.05347222 3.05375    3.05402778 3.05430556 3.05458333 3.05486111
 3.05513889 3.05541667 3.05569444 3.05597222 3.05625    3.05652778
 3.05680556 3.05708333 3.05736111 3.05763889 3.05791667 3.05819444
 3.05847222 3.05875    3.05902778 3.05930556 3.05958333 3.05986111]","[3150.6386  3151.9394  3153.2398  3154.5398  3155.83935 3157.13845
 3158.43715 3159.73545 3161.0333  3162.3308  3163.62785 3164.92445
 3166.22065 3167.5164  3168.81175 3170.1067  3171.4012  3172.6953
 3173.989   3175.28225 3176.5751  3177.8675  3179.15945 3180.451
 3181.74215 3183.03285 3184.32315 3185.613   3186.90245 3188.19145
 3189.48    3190.76815 3192.05585 3193.34315 3194.63    3195.9164
 3197.2024  3198.48795 3199.77305 3201.05775 3202.342   3203.62585
 3204.90925 3206.1922  3207.4747  3208.7568  3210.03845 3211.3197
 3212.60045 3213.8808  3215.1607  3216.4402  3217.71925 3218.99785
 3220.276   3221.55375 3222.83105 3224.1079  3225.38435 3226.6603
 3227.93585 3229.21095 3230.4856  3231.7598  3233.03355 3234.3069
 3235.57975 3236.8522  3238.1242  3239.39575 3240.6669  3241.93755
 3243.20775 3244.47755 3245.7469  3247.01575 3248.28415 3249.55215
 3250.8197  3252.0868  3253.35345 3254.61965 3255.8854  3257.1507
 3258.4156  3259.68    3260.944   3262.2075  3263.4706  3264.7332
 3265.99535 3267.25705 3268.5183  3269.77905 3271.03935 3272.29925
 3273.5587  3274.8177  3276.0762  3277.3343  3278.5919  3279.84905
 3281.10575 3282.362   3283.61775 3284.87305 3286.1279  3287.3823
 3288.6362  3289.8897  3291.1427  3292.3953  3293.6474  3294.89905
 3296.15025 3297.40095 3298.6512  3299.901   3301.15035 3302.3992 ]","[-456.2887  -456.8452  -457.40165 -457.95805 -458.5144  -459.07065
 -459.62685 -460.18305 -460.73915 -461.2952  -461.8512  -462.4071
 -462.963   -463.5188  -464.07455 -464.6302  -465.1858  -465.74135
 -466.29685 -466.8523  -467.4077  -467.963   -468.51825 -469.0734
 -469.6285  -470.18355 -470.73855 -471.29345 -471.8483  -472.4031
 -472.95785 -473.51255 -474.06715 -474.6217  -475.1762  -475.73065
 -476.285   -476.8393  -477.39355 -477.9477  -478.5018  -479.05585
 -479.60985 -480.1638  -480.71765 -481.27145 -481.82515 -482.3788
 -482.9324  -483.4859  -484.03935 -484.59275 -485.1461  -485.69935
 -486.25255 -486.80565 -487.35875 -487.91175 -488.4647  -489.0176
 -489.5704  -490.12315 -490.6758  -491.2284  -491.78095 -492.33345
 -492.8859  -493.43825 -493.99055 -494.5428  -495.09495 -495.64705
 -496.19905 -496.751   -497.30285 -497.8547  -498.40645 -498.95815
 -499.50975 -500.0613  -500.61275 -501.16415 -501.7155  -502.26675
 -502.81795 -503.36905 -503.9201  -504.4711  -505.022   -505.57285
 -506.12365 -506.67435 -507.225   -507.7756  -508.32615 -508.87655
 -509.4269  -509.9772  -510.5274  -511.07755 -511.62765 -512.17765
 -512.7276  -513.2775  -513.8273  -514.37705 -514.9267  -515.4763
 -516.02585 -516.5753  -517.12465 -517.67395 -518.22315 -518.7723
 -519.32135 -519.8704  -520.41935 -520.9682  -521.517   -522.0657 ]","[6079.6238  6077.62105 6075.6175  6073.61315 6071.60795 6069.60195
 6067.59515 6065.5876  6063.5792  6061.57    6059.56    6057.5492
 6055.53755 6053.5251  6051.51185 6049.49785 6047.483   6045.46735
 6043.4509  6041.43365 6039.41555 6037.39665 6035.37695 6033.35645
 6031.33515 6029.31305 6027.2901  6025.26635 6023.24185 6021.2165
 6019.19035 6017.16335 6015.1356  6013.107   6011.0776  6009.0474
 6007.0164  6004.98455 6002.9519  6000.91845 5998.8842  5996.84915
 5994.81325 5992.77655 5990.73905 5988.70075 5986.66165 5984.6217
 5982.58095 5980.5394  5978.49705 5976.4539  5974.4099  5972.36515
 5970.31955 5968.2731  5966.22585 5964.1778  5962.12895 5960.07925
 5958.02875 5955.97745 5953.92535 5951.87245 5949.8187  5947.76415
 5945.7088  5943.65265 5941.59565 5939.53785 5937.4792  5935.41975
 5933.3595  5931.2984  5929.23655 5927.17385 5925.11035 5923.04605
 5920.9809  5918.91495 5916.8482  5914.7806  5912.7122  5910.64295
 5908.57295 5906.5021  5904.43045 5902.35795 5900.28465 5898.2105
 5896.1356  5894.05985 5891.9833  5889.90595 5887.82775 5885.74875
 5883.6689  5881.58825 5879.5068  5877.42455 5875.34145 5873.25755
 5871.1728  5869.08725 5867.00085 5864.91365 5862.8256  5860.7368
 5858.64715 5856.5567  5854.4654  5852.3733  5850.28035 5848.1866
 5846.092   5843.9966  5841.9004  5839.80335 5837.7055  5835.6068 ]"
1,2015-10-10,1,1,"[2.61328653 2.62720997 2.66792232 2.71542308 2.80085956 2.86510737
 2.90434179 2.98966139 3.10101576 3.11796332 3.18279696 3.26445011
 3.29053924 3.29130441 3.27547542 3.26139257 3.31357771 3.31749073
 3.31404726 3.2787562  3.28668469 3.27867    3.25493107 3.19576536
 3.15061748 3.13072851 3.00450782 2.89823468 2.81374328 2.8150853
 2.85855597 2.83752965 2.8478218  2.83403043 2.87503761 2.90774036
 2.95387462 2.95007479 2.99666185 3.03594969 3.00566802 3.01960759
 3.03540133 3.078921   3.09427055 3.05909762 3.06589975 3.07549902
 3.13380208 3.0997466  3.08844427 3.07763334 3.07955216 3.13529245
 3.09617671 3.047542   2.99282429 2.96744562 2.91543419 2.88620274
 2.88574553 2.85135398 2.83689888 2.7975013  2.77003777 2.77362876
 2.77229711 2.68538345 2.51603627 2.44056617 2.35821686 2.30397119
 2.26216743 2.25230482 2.25342034 2.26865263 2.29493578 2.34192469
 2.41414364 2.55517857 2.67331966 2.85190958 3.01680551 3.2107876
 3.38537479 3.50949704 3.64367514 3.70963263 3.69684169 3.66761016
 3.61778375 3.54231538 3.40197094 3.30084709 3.24126214 3.17972487
 3.14811253 3.10898368 3.04922802 2.97219502 2.89736609 2.78139704
 2.66708291 2.53941238 2.42634612 2.36510581 2.31919582 2.3094409
 2.33112559 2.36096744 2.39553256 2.42575169 2.43264496 2.41484673
 2.39324476 2.36452294 2.29660777 2.21755688 2.1499814  2.08871952]","[3.06013889 3.06041667 3.06069444 3.06097222 3.06125    3.06152778
 3.06180556 3.06208333 3.06236111 3.06263889 3.06291667 3.06319444
 3.06347222 3.06375    3.06402778 3.06430556 3.06458333 3.06486111
 3.06513889 3.06541667 3.06569444 3.06597222 3.06625    3.06652778
 3.06680556 3.06708333 3.06736111 3.06763889 3.06791667 3.06819444
 3.06847222 3.06875    3.06902778 3.06930556 3.06958333 3.06986111
 3.07013889 3.07041667 3.07069444 3.07097222 3.07125    3.07152778
 3.07180556 3.07208333 3.07236111 3.07263889 3.07291667 3.07319444
 3.07347222 3.07375    3.07402778 3.07430556 3.07458333 3.07486111
 3.07513889 3.07541667 3.07569444 3.07597222 3.07625    3.07652778
 3.07680556 3.07708333 3.07736111 3.07763889 3.07791667 3.07819444
 3.07847222 3.07875    3.07902778 3.07930556 3.07958333 3.07986111
 3.08013889 3.08041667 3.08069444 3.08097222 3.08125    3.08152778
 3.08180556 3.08208333 3.08236111 3.08263889 3.08291667 3.08319444
 3.08347222 3.08375    3.08402778 3.08430556 3.08458333 3.08486111
 3.08513889 3.08541667 3.08569444 3.08597222 3.08625    3.08652778
 3.08680556 3.08708333 3.08736111 3.08763889 3.08791667 3.08819444
 3.08847222 3.08875    3.08902778 3.08930556 3.08958333 3.08986111
 3.09013889 3.09041667 3.09069444 3.09097222 3.09125    3.09152778
 3.09180556 3.09208333 3.09236111 3.09263889 3.09291667 3.09319444]","[3303.6476  3304.89555 3306.14305 3307.39005 3308.6366  3309.8827
 3311.1283  3312.37345 3313.61815 3314.86235 3316.1061  3317.34935
 3318.59215 3319.8345  3321.07635 3322.31775 3323.5587  3324.79915
 3326.0391  3327.2786  3328.51765 3329.7562  3330.99425 3332.23185
 3333.469   3334.70565 3335.94185 3337.17755 3338.41275 3339.6475
 3340.88175 3342.11555 3343.34885 3344.5817  3345.8141  3347.046
 3348.2774  3349.5083  3350.73875 3351.9687  3353.19815 3354.42715
 3355.6557  3356.88375 3358.1113  3359.33835 3360.5649  3361.791
 3363.01665 3364.24175 3365.4664  3366.69055 3367.91425 3369.1374
 3370.3601  3371.5823  3372.804   3374.02525 3375.246   3376.46625
 3377.68605 3378.9053  3380.12405 3381.34235 3382.56015 3383.7775
 3384.99435 3386.21065 3387.42645 3388.6418  3389.85665 3391.071
 3392.28485 3393.49825 3394.7111  3395.92345 3397.13535 3398.3467
 3399.55755 3400.76795 3401.9778  3403.1872  3404.3961  3405.60445
 3406.81235 3408.0197  3409.22655 3410.43295 3411.63885 3412.8442
 3414.04905 3415.2534  3416.45725 3417.6606  3418.86345 3420.0658
 3421.2676  3422.46895 3423.6698  3424.8701  3426.0699  3427.2692
 3428.468   3429.6663  3430.86405 3432.0613  3433.25805 3434.4543
 3435.65005 3436.8453  3438.04005 3439.23425 3440.42795 3441.6211
 3442.81375 3444.0059  3445.19755 3446.38865 3447.57925 3448.76935]","[-522.61435 -523.16295 -523.71145 -524.2599  -524.80825 -525.35655
 -525.90475 -526.4529  -527.00095 -527.5489  -528.09685 -528.6447
 -529.1925  -529.7402  -530.28785 -530.8354  -531.38285 -531.93025
 -532.4776  -533.02485 -533.57205 -534.11915 -534.66615 -535.2131
 -535.76    -536.3068  -536.85355 -537.4002  -537.9468  -538.4933
 -539.0397  -539.58605 -540.1323  -540.6785  -541.2246  -541.7706
 -542.3166  -542.8625  -543.4083  -543.95405 -544.4997  -545.0453
 -545.5908  -546.1362  -546.68155 -547.2268  -547.77195 -548.31705
 -548.86205 -549.40705 -549.9519  -550.4967  -551.0414  -551.586
 -552.13055 -552.67505 -553.2194  -553.7637  -554.30795 -554.8521
 -555.39615 -555.9401  -556.48405 -557.0279  -557.57165 -558.11535
 -558.65895 -559.20245 -559.7459  -560.2892  -560.8325  -561.37565
 -561.9188  -562.46185 -563.0048  -563.54765 -564.09045 -564.63315
 -565.17575 -565.7183  -566.26075 -566.80315 -567.34545 -567.88765
 -568.42975 -568.9718  -569.5138  -570.0557  -570.5975  -571.13925
 -571.68085 -572.2224  -572.76385 -573.3052  -573.8465  -574.3877
 -574.92885 -575.4699  -576.01085 -576.5517  -577.0925  -577.6332
 -578.1738  -578.71435 -579.2548  -579.79515 -580.3354  -580.8756
 -581.4157  -581.9557  -582.49565 -583.0355  -583.57525 -584.11495
 -584.65455 -585.1941  -585.7335  -586.27285 -586.8121  -587.35125]","[5833.5073  5831.407   5829.3059  5827.20395 5825.10115 5822.99755
 5820.89315 5818.7879  5816.68185 5814.57495 5812.46725 5810.3587
 5808.24935 5806.13915 5804.02815 5801.91635 5799.8037  5797.69025
 5795.57595 5793.46085 5791.3449  5789.22815 5787.11055 5784.99215
 5782.87295 5780.7529  5778.632   5776.5103  5774.38775 5772.2644
 5770.1402  5768.0152  5765.88935 5763.7627  5761.63525 5759.50695
 5757.37785 5755.2479  5753.1171  5750.9855  5748.85305 5746.71975
 5744.58565 5742.45075 5740.315   5738.17845 5736.04105 5733.9028
 5731.76375 5729.6239  5727.4832  5725.3417  5723.19935 5721.05615
 5718.9121  5716.76725 5714.62155 5712.47505 5710.32775 5708.1796
 5706.03065 5703.88085 5701.73025 5699.57875 5697.42645 5695.2733
 5693.11935 5690.9646  5688.809   5686.65255 5684.4953  5682.3372
 5680.1783  5678.01855 5675.858   5673.69655 5671.5343  5669.3712
 5667.20725 5665.0425  5662.8769  5660.7105  5658.54325 5656.3752
 5654.2063  5652.03655 5649.866   5647.6946  5645.5224  5643.34935
 5641.17545 5639.0007  5636.82515 5634.64875 5632.4715  5630.29345
 5628.11455 5625.93485 5623.7543  5621.5729  5619.3907  5617.20765
 5615.02375 5612.839   5610.65345 5608.4671  5606.27985 5604.09175
 5601.90285 5599.7131  5597.5225  5595.3311  5593.13885 5590.9458
 5588.7519  5586.55715 5584.3616  5582.16515 5579.9679  5577.7698 ]"
2,2015-10-10,1,0,"[2.03376603 1.9921351  2.0196884  2.23853658 2.28020717 2.34011949
 2.45614418 2.60205842 2.6683879  2.76626829 2.83207464 2.87183278
 2.90942907 2.96279804 3.01719099 3.0787914  3.16142986 3.24931274
 3.33185958 3.39656444 3.44218136 3.46627516 3.44984224 3.22770487
 3.18717779 3.12581545 2.99795213 2.8574087  2.78630822 2.6908488
 2.63555592 2.62181602 2.6377234  2.665355   2.68647287 2.73497431
 2.76769426 2.85230968 2.91744486 3.01748807 3.12577047 3.20331992
 3.36576745 3.44874387 3.62263578 3.73805595 3.93842538 4.047987
 4.17795799 4.19803281 4.23452317 4.24103602 4.33441545 4.40697782
 4.50774683 4.47684669 4.43095546 4.36228146 4.39669455 4.41291913
 4.40877959 4.48905316 4.36420763 4.36549121 4.32053365 4.30009328
 4.15910041 4.07428583 3.93440192 3.94882824 3.83434179 3.67684331
 3.57550063 3.48835997 3.37162872 3.28747631 3.32450556 3.31480426
 3.37123056 3.28908137 3.29577616 3.28326381 3.32464773 3.37151698
 3.34378412 3.35468795 3.36255981 3.37713096 3.37131862 3.30401188
 3.36053251 3.41633989 3.45111449 3.42284425 3.46251217 3.46456455
 3.50017792 3.51261971 3.489127   3.50580804 3.48846273 3.53961912
 3.52559672 3.49792374 3.62417366 3.62072942 3.66198392 3.69398491
 3.78641879 3.86745194 3.83707082 3.83769889 4.00573305 4.06822802
 4.05774931 4.114217   4.17828323 4.18350197 4.17884392 4.14721958]","[3.09347222 3.09375    3.09402778 3.09430556 3.09458333 3.09486111
 3.09513889 3.09541667 3.09569444 3.09597222 3.09625    3.09652778
 3.09680556 3.09708333 3.09736111 3.09763889 3.09791667 3.09819444
 3.09847222 3.09875    3.09902778 3.09930556 3.09958333 3.09986111
 3.10013889 3.10041667 3.10069444 3.10097222 3.10125    3.10152778
 3.10180556 3.10208333 3.10236111 3.10263889 3.10291667 3.10319444
 3.10347222 3.10375    3.10402778 3.10430556 3.10458333 3.10486111
 3.10513889 3.10541667 3.10569444 3.10597222 3.10625    3.10652778
 3.10680556 3.10708333 3.10736111 3.10763889 3.10791667 3.10819444
 3.10847222 3.10875    3.10902778 3.10930556 3.10958333 3.10986111
 3.11013889 3.11041667 3.11069444 3.11097222 3.11125    3.11152778
 3.11180556 3.11208333 3.11236111 3.11263889 3.11291667 3.11319444
 3.11347222 3.11375    3.11402778 3.11430556 3.11458333 3.11486111
 3.11513889 3.11541667 3.11569444 3.11597222 3.11625    3.11652778
 3.11680556 3.11708333 3.11736111 3.11763889 3.11791667 3.11819444
 3.11847222 3.11875    3.11902778 3.11930556 3.11958333 3.11986111
 3.12013889 3.12041667 3.12069444 3.12097222 3.12125    3.12152778
 3.12180556 3.12208333 3.12236111 3.12263889 3.12291667 3.12319444
 3.12347222 3.12375    3.12402778 3.12430556 3.12458333 3.12486111
 3.12513889 3.12541667 3.12569444 3.12597222 3.12625    3.12652778]","[3449.9589  3451.14795 3452.33645 3453.52445 3454.71195 3455.89895
 3457.0854  3458.2713  3459.4567  3460.6416  3461.82595 3463.0098
 3464.1931  3465.3759  3466.55815 3467.7399  3468.9211  3470.1018
 3471.28195 3472.4616  3473.64075 3474.81935 3475.99745 3477.175
 3478.352   3479.5285  3480.7045  3481.87995 3483.05485 3484.2292
 3485.40305 3486.57635 3487.74915 3488.9214  3490.09315 3491.26435
 3492.435   3493.6051  3494.7747  3495.94375 3497.11225 3498.2802
 3499.4476  3500.6145  3501.78085 3502.94665 3504.1119  3505.27665
 3506.44085 3507.6045  3508.7676  3509.9302  3511.09225 3512.25375
 3513.4147  3514.5751  3515.735   3516.89435 3518.05315 3519.2114
 3520.3691  3521.52625 3522.6829  3523.83895 3524.9945  3526.14945
 3527.3039  3528.45775 3529.61105 3530.76385 3531.9161  3533.06775
 3534.21885 3535.36945 3536.51945 3537.6689  3538.8178  3539.96615
 3541.11395 3542.2612  3543.4079  3544.55405 3545.6996  3546.84465
 3547.9891  3549.13305 3550.2764  3551.4192  3552.56145 3553.70315
 3554.84425 3555.98485 3557.12485 3558.26425 3559.40315 3560.5415
 3561.67925 3562.81645 3563.95305 3565.0891  3566.2246  3567.35955
 3568.49395 3569.62775 3570.761   3571.89365 3573.02575 3574.1573
 3575.2883  3576.4187  3577.54855 3578.6778  3579.8065  3580.93465
 3582.0622  3583.18915 3584.3156  3585.4414  3586.56665 3587.69135]","[-587.89035 -588.42935 -588.96825 -589.50705 -590.0458  -590.5844
 -591.12295 -591.6614  -592.19975 -592.73805 -593.27625 -593.81435
 -594.35235 -594.89025 -595.42805 -595.96575 -596.5034  -597.04095
 -597.5784  -598.1158  -598.65305 -599.19025 -599.72735 -600.26435
 -600.80125 -601.3381  -601.87485 -602.4115  -602.9481  -603.48455
 -604.02095 -604.55725 -605.0935  -605.62965 -606.1657  -606.70165
 -607.2375  -607.77325 -608.30895 -608.8445  -609.38    -609.91535
 -610.45065 -610.98585 -611.52095 -612.05595 -612.59085 -613.12565
 -613.66035 -614.195   -614.72955 -615.264   -615.79835 -616.3326
 -616.86675 -617.4008  -617.93475 -618.4686  -619.00235 -619.53605
 -620.06965 -620.60315 -621.13655 -621.66985 -622.2031  -622.73625
 -623.2693  -623.80225 -624.3351  -624.86785 -625.40045 -625.933
 -626.4654  -626.99775 -627.53    -628.06215 -628.5942  -629.1262
 -629.65805 -630.1898  -630.72145 -631.25305 -631.7845  -632.3159
 -632.84715 -633.3783  -633.90935 -634.4403  -634.97115 -635.5019
 -636.0326  -636.56315 -637.09365 -637.624   -638.1543  -638.6845
 -639.2146  -639.74455 -640.27445 -640.80425 -641.33395 -641.8635
 -642.393   -642.92235 -643.45165 -643.9808  -644.5099  -645.03885
 -645.5677  -646.0965  -646.62515 -647.15375 -647.6822  -648.2106
 -648.73885 -649.267   -649.79505 -650.323   -650.85085 -651.3786 ]","[5575.57085 5573.37105 5571.17045 5568.96905 5566.7668  5564.56365
 5562.35975 5560.155   5557.94935 5555.7429  5553.53565 5551.3275
 5549.1185  5546.9087  5544.69805 5542.4866  5540.27425 5538.0611
 5535.8471  5533.63225 5531.4166  5529.2001  5526.98275 5524.76455
 5522.5455  5520.32565 5518.1049  5515.88335 5513.66095 5511.4377
 5509.2136  5506.9887  5504.763   5502.5364  5500.309   5498.0807
 5495.8516  5493.62165 5491.3909  5489.1593  5486.9268  5484.6935
 5482.45935 5480.22435 5477.9885  5475.7518  5473.5143  5471.27595
 5469.03675 5466.7967  5464.5558  5462.3141  5460.0715  5457.8281
 5455.5838  5453.3387  5451.09275 5448.84595 5446.5983  5444.3498
 5442.1005  5439.85035 5437.59935 5435.3475  5433.0948  5430.8413
 5428.5869  5426.33165 5424.0756  5421.8187  5419.56095 5417.30235
 5415.0429  5412.7826  5410.5215  5408.25955 5405.9967  5403.733
 5401.46845 5399.2031  5396.9369  5394.66985 5392.40195 5390.1332
 5387.8636  5385.59315 5383.32185 5381.0497  5378.7767  5376.50285
 5374.2282  5371.95265 5369.6763  5367.39905 5365.12095 5362.842
 5360.56225 5358.2817  5356.00025 5353.71795 5351.43475 5349.15075
 5346.86585 5344.58015 5342.2936  5340.0062  5337.71795 5335.42885
 5333.1389  5330.8481  5328.55645 5326.26395 5323.9706  5321.6764
 5319.38135 5317.08545 5314.7887  5312.4911  5310.19265 5307.89335]"
