,time,mod_B,Bx,By,Bz,fft_filtered,fft,freq
49002,13.611944444444443,2.676343381634206,0.8344238146633863,2.0847873944857516,-1.4560948848660693,1017883067.0209498,1081644741.2940786,0.0
49003,13.612222222222222,2.7508004671919806,0.8351161938440559,2.1904259080698254,-1.4392770735127818,252807875.61197573,260404535.4544538,0.8364312267657993
49004,13.612499999999999,2.820797621890757,0.833545815123427,2.2868280658623883,-1.4256640540249512,84795443.85778005,80878372.70559554,1.6728624535315986
49005,13.612777777777778,2.880970808409637,0.8289686371659242,2.3676347812990355,-1.4167248638627108,55996159.14967101,55250160.35667797,2.509293680297398
49006,13.613055555555555,2.92668771112034,0.820694683927774,2.428215322087031,-1.4127036291371526,44393656.26831409,44618019.97175242,3.345724907063197
49007,13.613333333333333,2.954655815230502,0.8081260504982284,2.4661764785838582,-1.412408173815657,14932084.243917657,14431149.413114311,4.182156133828997
49008,13.61361111111111,2.9632886506308287,0.7908255543968957,2.4815835757967397,-1.4133002249367215,12383085.895214576,11894087.22729622,5.018587360594796
49009,13.613888888888889,2.9527943411172335,0.7686048564791809,2.4768674803396546,-1.4118670193635323,18984235.00579174,18747002.878732514,5.855018587360595
49010,13.614166666666666,2.9250369605299094,0.7416137955716089,2.4564349824438354,-1.4041999058930588,11916565.265300602,11712898.443397189,6.691449814126394
49011,13.614444444444445,2.8832650153429884,0.7104104306533742,2.426041339860421,-1.3866714052031024,4514216.561611255,4661662.472649568,7.5278810408921935
49012,13.614722222222222,2.8317939421211342,0.6759945367897563,2.3920181789680193,-1.3565903391779255,6654509.641853843,6794549.006790468,8.364312267657994
49013,13.615,2.7756796156596693,0.6397941865873391,2.360469899624722,-1.3127233450210707,9342669.770091474,9559314.40299516,9.200743494423792
49014,13.615277777777777,2.7203550317630407,0.6036023259958277,2.3365511553196168,-1.2555972401472872,4780176.887865682,4888711.927759701,10.037174721189592
49015,13.615555555555556,2.6711648362811444,0.5694657003381268,2.3239167163741175,-1.1875358917018968,2775216.9545137226,2812807.143945177,10.87360594795539
49016,13.615833333333333,2.63276106150157,0.539532216073115,2.324399604349821,-1.1124307951852572,3642556.979793119,3557132.3108606674,11.71003717472119
49017,13.616111111111111,2.6084236862073897,0.515866581192722,2.3379338668687097,-1.035287897796841,3736550.7080088393,3809991.0815114984,12.546468401486988
49018,13.616388888888888,2.5994891962330033,0.5002493402928876,2.3627039599478183,-0.9616260585672237,2946981.2006395934,2981100.6940081725,13.382899628252789
49019,13.616666666666667,2.6051142585852984,0.493980756282267,2.3954786278359554,-0.8968196342009898,2505359.3169606575,2390637.7907200106,14.219330855018589
49020,13.616944444444444,2.622505888177929,0.4977156734654555,2.4320738575313925,-0.8454779674403754,3488598.9611811116,3265885.3564508315,15.055762081784387
49021,13.617222222222223,2.6475576787581145,0.51135502935822,2.4678843239535246,-0.8109406019466304,2364564.906524722,2268810.5005849446,15.892193308550187
49022,13.6175,2.675672037905026,0.5340122991423412,2.4984228457629905,-0.7949433958220578,1180886.0249442344,1124364.432996809,16.728624535315987
49023,13.617777777777778,2.7025158330033796,0.5640604962311524,2.519811404817254,-0.7974823310759379,2652735.037274338,2729532.336801528,17.565055762081784
49024,13.618055555555555,2.7245390444775732,0.5992517935388033,2.529175409294651,-0.816873332801684,2875070.3077698224,3208235.7156740986,18.401486988847584
49025,13.618333333333334,2.739205808458422,0.6368920030769148,2.5249054792229586,-0.8499819753964876,1298211.641189803,1313687.6240794691,19.237918215613384
49026,13.618611111111111,2.7449815585253394,0.6740486470202877,2.5067673963667447,-0.892580191695408,1939323.770251546,1792344.3347216013,20.074349442379184
49027,13.61888888888889,2.741169011670536,0.7077738367108168,2.4758587547099538,-0.9397803856947378,2396823.43684314,2400465.1542567043,20.910780669144984
49028,13.619166666666667,2.7276963317868543,0.7353286443354853,2.43442720169267,-0.9865005133916532,1054988.2071624934,1082340.6559306856,21.74721189591078
