,time,mod_B,Bx,By,Bz,fft_filtered,fft,freq
60677,16.854722222222225,150.72573256754652,118.18797432418121,-0.5803444170898919,-93.53882821335634,5191596108.042638,5215022995.706025,0.0
60678,16.855,152.3020794024332,120.95667527016215,2.725354284732813,-92.5093429979713,1886664264.2399619,1881617679.3661284,1.5404364569961488
60679,16.85527777777778,153.95464045651943,123.73041039507656,5.9137113605835365,-91.42124960590839,966171327.1329147,964483483.4582661,3.0808729139922977
60680,16.855555555555558,155.6434390032528,126.5139762815633,8.877419740309424,-90.22352979650975,529697396.0335202,529656108.733891,4.621309370988446
60681,16.855833333333333,157.3293673970699,129.30911424566304,11.526056004621552,-88.87537820759238,340944564.1560339,340646668.3763747,6.161745827984595
60682,16.85611111111111,158.97822863149193,132.11406432844962,13.792389635573334,-87.34827516079365,157567385.8885466,157443072.63664362,7.702182284980744
60683,16.85638888888889,160.56393243048427,134.92345501324212,15.636439291219222,-85.62674495227972,27332687.721269906,27214491.171623852,9.242618741976893
60684,16.85666666666667,162.07016516640118,137.72851233385728,17.046928351241085,-83.70781063410232,35938023.113266274,35966953.53436741,10.783055198973042
60685,16.856944444444444,163.49028736585146,140.5175547781978,18.040088305154573,-81.59930193369973,49525927.996688165,49571495.76113761,12.32349165596919
60686,16.857222222222223,164.825669673875,143.2767232220001,18.656055794894954,-79.31729665328682,118562893.189212,118422568.74279049,13.86392811296534
60687,16.8575,166.08302672442915,145.99087942089236,18.953363374455236,-76.88305995899081,118036455.53762574,117884652.7747974,15.404364569961489
60688,16.85777777777778,167.2714667121442,148.6445939922629,19.00220177522683,-74.31988011697035,88194682.27010033,88215057.17200805,16.944801026957638
60689,16.858055555555556,168.3999255289299,151.22313655727902,18.87721577697564,-71.65018222193986,84325227.60255815,84157933.74095267,18.485237483953785
60690,16.858333333333334,169.47544176847626,153.71337781017547,18.65058592887276,-68.89323979401875,68768056.54252276,68693957.10412739,20.025673940949936
60691,16.858611111111113,170.50243676831755,156.10451708943347,18.38605546591983,-66.06370904371798,108241802.21038304,108241542.34641969,21.566110397946083
60692,16.85888888888889,171.4828861213221,158.3885613661307,18.13440414292939,-63.17109502966277,103689044.70968555,103537428.00663184,23.106546854942234
60693,16.859166666666667,172.41707906346602,160.56050409460616,17.930670656055348,-60.22013556517062,69735778.86050138,69557547.32396334,24.64698331193838
60694,16.859444444444446,173.30459292355823,162.6181852322151,17.79320766116162,-57.21197008763108,32323493.712763358,32437183.132758632,26.18741976893453
60695,16.859722222222224,174.14515194011844,164.56185409651036,17.724444690748303,-54.14586023852959,4920039.6962065,4938961.511894892,27.72785622593068
60696,16.860000000000003,174.9391541467763,166.3934982621321,17.71306075053988,-51.02116098764399,6973.5497933370025,7008.186157048728,29.268292682926827
60697,16.860277777777778,175.68778799254335,168.116035905225,17.73715144564855,-47.83921801012301,1906846.6003439194,1915399.9946836631,30.808729139922978
60698,16.860555555555557,176.39278120804104,169.73248812982433,17.76792623289906,-44.60489359867524,10111507.463249717,10130669.188729245,32.34916559691913
60699,16.860833333333336,177.0559049776441,171.24524775311306,17.77348763969377,-41.32749383339279,14007385.129157867,14015316.690190122,33.889602053915276
60700,16.861111111111114,177.67839141981327,172.65554243870986,17.722312444705487,-38.020969008423016,21157522.575891502,21189018.18290074,35.43003851091142
60701,16.86138888888889,178.2604184301405,173.96315736484445,17.586155307954325,-34.703368712959964,21244244.251621637,21198262.21281548,36.97047496790757
60702,16.861666666666668,178.80078449939379,175.1664420330011,17.342208197575943,-31.395635650992187,14987337.362872679,14934549.135800049,38.51091142490372
60703,16.861944444444447,179.29684825442695,176.2625838817045,16.974457269885168,-28.119906075748744,11341703.885673791,11336632.20120402,40.05134788189987
60704,16.862222222222222,179.7447524999825,177.24809413086308,16.47427007172047,-24.897542124890077,5574542.5241722,5602588.444475378,41.59178433889602
60705,16.8625,180.13989878809912,178.11942390740143,15.840312243746382,-21.747148555676215,6999355.333040053,6962142.058704594,43.13222079589217
60706,16.86277777777778,180.4775940522685,178.8736148389316,15.077931409714147,-18.682822424701428,5774086.514519368,5783506.805048535,44.672657252888314
60707,16.863055555555558,180.75376274712207,179.50888937460104,14.198158483321972,-15.712850741434849,3015552.7095652665,3015329.8638171954,46.21309370988447
60708,16.863333333333333,180.9656106960828,180.02510093263882,13.21646893878729,-12.839012329204706,2940845.616890772,2965279.3935021353,47.753530166880616
60709,16.863611111111112,181.11214056171733,180.42398905741365,12.151426683432465,-10.056563081624631,265475.0442782419,258749.72854575547,49.29396662387676
60710,16.86388888888889,181.19444882620215,180.70921507545233,11.023309298361859,-7.354897984183709,777963.380951751,789494.3092141022,50.83440308087291
60711,16.86416666666667,181.21577233900402,180.8861840000193,9.85279206576067,-4.7187997246941995,2592622.6203742707,2575574.9690960343,52.37483953786906
60712,16.864444444444445,181.18129009827177,180.96168429381032,8.65975261042776,-2.1301135997009744,3627541.6814771267,3636667.7262413944,53.91527599486521
60713,16.864722222222223,181.09771624738514,180.94339579282553,7.462247668291277,0.43035882283585997,3978744.948960017,4007665.623273343,55.45571245186136
60714,16.865000000000002,180.9727401974451,180.83932652552542,6.275705131871581,2.9809732410996266,4881616.101564701,4851955.828488722,56.996148908857506
60715,16.86527777777778,180.81437985817908,180.65724157519696,5.112363934560911,5.537577533489028,2197969.2926706546,2189915.002757173,58.536585365853654
