,time,mod_B,Bx,By,Bz,fft_filtered,fft,freq
19209,5.336388888888888,15.676966470672857,-14.866615961257327,-4.205010566394567,2.6587391221403887,3240142000.4244623,3255952920.146591,0.0
19210,5.336666666666666,15.6344553595131,-14.914203857513028,-3.941672228661884,2.542820820849758,171874731.26291186,169518405.6039387,1.1180124223602483
19211,5.336944444444444,15.603720789678633,-14.965435505070356,-3.690166618582902,2.427861806801446,5664380.237393671,5460656.005146346,2.2360248447204967
19212,5.337222222222222,15.588492704756739,-15.022312549696146,-3.460225566428289,2.314750417416909,1270593.0458436562,1258119.3008199926,3.354037267080745
19213,5.3374999999999995,15.590811589655928,-15.08600819300443,-3.259621885080148,2.2046831951687165,3873276.37658702,3860750.2160479794,4.472049689440993
19214,5.337777777777777,15.610918432549104,-15.156647508483333,-3.093561486635327,2.099211266093518,1248749.58785716,1288072.5102522215,5.590062111801242
19215,5.338055555555555,15.647322549112014,-15.233201143511408,-2.9643845568501126,2.000177511217591,16925978.557052743,16865426.52176429,6.70807453416149
19216,5.338333333333333,15.69701350590055,-15.313515663711206,-2.87159690028448,1.9095555147657748,18141327.603511866,17979568.99977822,7.826086956521738
19217,5.338611111111111,15.755790445750174,-15.394491685685441,-2.8122056031645073,1.8292233202330432,6220152.868388543,6241151.812103965,8.944099378881987
19218,5.338888888888889,15.818690808457394,-15.472402985053009,-2.7812944312763888,1.7607174810991435,398605.5838395579,398108.498946025,10.062111801242235
19219,5.339166666666666,15.880499125551632,-15.543327826587264,-2.7727494032267175,1.705014163809236,464467.4450846237,470965.2787308774,11.180124223602483
19220,5.339444444444444,15.93630219916081,-15.60364181595738,-2.780035552842636,1.662375465174726,3902721.9383158786,3897280.9082391285,12.298136645962732
19221,5.339722222222222,15.982035886504159,-15.650504755868742,-2.7969306939849674,1.6322838776026147,3814462.7546555474,3832251.95200667,13.41614906832298
19222,5.34,16.01495199068822,-15.682267097610227,-2.8181377623771553,1.6134700169275582,2461522.9948096634,2441713.99007425,14.534161490683228
19223,5.340277777777778,16.03393102527948,-15.698727569345824,-2.839719964479564,1.604022241185389,2640211.5308123175,2685895.696166973,15.652173913043477
19224,5.3405555555555555,16.039581890030295,-15.701192621016743,-2.859328575453416,1.6015547390934821,3896139.188597417,3839575.787032349,16.770186335403725
19225,5.340833333333333,16.03410042723233,-15.692317729634917,-2.876218636504271,1.6034048577272018,891592.2750677636,924220.0100348333,17.888198757763973
