,time,mod_B,Bx,By,Bz,fft_filtered,fft,freq
74375,20.65972222222222,7.383879929173481,0.6887692177195646,6.728341441115142,-2.9625497843826287,2289936030.810208,2356532597.551888,0.0
74376,20.66,7.579111190152147,0.6492955718956753,7.031788553321243,-2.7523247327280442,160101760.41562256,151790937.66022217,0.8174386920980926
74377,20.660277777777775,7.775802604480727,0.6152206627679172,7.319122995864746,-2.552459255572267,17295661.524091754,18737937.885453127,1.6348773841961852
74378,20.660555555555554,7.962864961005514,0.590942005259784,7.577974706148474,-2.3732478350570223,48247072.29296425,48191091.52737017,2.4523160762942777
74379,20.660833333333333,8.1290573080622,0.5798126231081335,7.797634705758915,-2.223124610854733,35382096.4752157,34029694.094116546,3.2697547683923704
74380,20.66111111111111,8.264452229786357,0.5837057090953228,7.9697437692041175,-2.1079949138511638,5379951.3572078,5837918.319941945,4.087193460490463
74381,20.661388888888887,8.36165669042006,0.6027371746125845,8.088863988610834,-2.0308347743086843,18265596.572586246,17447854.359929647,4.9046321525885554
74382,20.661666666666665,8.41661440548509,0.6351837853657065,8.152881112957337,-1.9915996503843756,7723054.444520436,7949509.329579754,5.722070844686648
74383,20.661944444444444,8.42892382957825,0.6776115007951026,8.163188224049815,-1.9874500239142432,12426094.28556026,12046495.235531388,6.539509536784741
74384,20.66222222222222,8.401692456141216,0.7252017222761914,8.124610475322385,-2.013261834404467,5090751.245304949,5134600.727167133,7.356948228882834
74385,20.662499999999998,8.34100969169368,0.7722369831085512,8.045048551683038,-2.062349756930174,5291570.634373876,5155761.791848234,8.174386920980925
74386,20.662777777777777,8.255158868129422,0.8126870619937752,7.934846066050611,-2.1273000694318878,4278897.752442135,4357923.315957732,8.991825613079019
74387,20.663055555555555,8.153703552837337,0.8408255871953138,7.80592037558633,-2.200795549222152,4131535.070338179,4074695.1212107637,9.809264305177111
74388,20.66333333333333,8.046572248721127,0.8518077402341777,7.670730673261182,-2.276321476825311,2752135.26942229,2734120.049132797,10.626702997275205
74389,20.66361111111111,7.9432310284626215,0.8421502910518943,7.541184352422544,-2.348667839774272,1785966.8332309036,1806578.7139899284,11.444141689373296
74390,20.663888888888888,7.851986918539492,0.8100717761551799,7.427597695558308,-2.414182006255741,1474787.5200948494,1426968.5666101659,12.26158038147139
74391,20.664166666666667,7.779425472953319,0.7556684701399378,7.337828115417753,-2.4707700016505156,959570.3914894629,941528.9751145536,13.079019073569482
74392,20.66444444444444,7.729973253894093,0.6809181119863559,7.276681926488147,-2.517684883262344,1317062.5587846397,1312343.1209749565,13.896457765667574
74393,20.66472222222222,7.70559615206111,0.589517878316618,7.2456732959083725,-2.5551710742657447,513541.64099847426,494851.69092684885,14.713896457765667
74394,20.665,7.705681984321903,0.4865764616749764,7.243166930477102,-2.584049343122131,410866.448502568,389410.4074496992,15.531335149863759
74395,20.665277777777778,7.727177826438401,0.3781919582563343,7.264882900893139,-2.6053261677613455,669288.2296272115,654059.9320409639,16.34877384196185
74396,20.665555555555553,7.76503006386831,0.2709562909634317,7.304685297263734,-2.6198945186982363,710420.0289325621,736919.9025407081,17.166212534059945
74397,20.66583333333333,7.812906324619887,0.17143207230894583,7.355529377210643,-2.628365245330357,450480.42211464583,441057.91503544553,17.983651226158038
74398,20.66611111111111,7.864093393634451,0.08564891551549528,7.410416816475602,-2.631036254628892,392737.02077456797,399852.72819034813,18.80108991825613
74399,20.66638888888889,7.9124059917260485,0.018663166962390638,7.463213313098511,-2.6279777980969223,756696.9066319766,786925.7454330601,19.618528610354222
74400,20.666666666666668,7.952934753617263,-0.02578241818270211,7.509216918521769,-2.619192190884884,318700.91536105913,302595.1307312271,20.435967302452315
74401,20.666944444444447,7.98250699239157,-0.04547418864280396,7.545420798405722,-2.6047984483898055,234935.0136062343,227496.408698658,21.25340599455041
74402,20.66722222222222,7.9998095892095975,-0.039807693133900736,7.570477213460914,-2.585197008285106,672789.8454874597,635493.0339506564,22.0708446866485
