,time,mod_B,Bx,By,Bz,fft_filtered,fft,freq
81756,22.710277777777776,7.278505823067439,5.521765220578585,3.583691852726047,-3.1054643082702307,3785021085.843362,3848541744.1506915,0.0
81757,22.710555555555555,7.711317196722967,5.725170265189174,4.0537077020946635,-3.202232378989302,153213033.76603147,151538994.62862122,0.8403361344537815
81758,22.710833333333333,8.138753796716914,5.9195692397113255,4.510006229694063,-3.2951262779987998,202278166.61692953,198448547.49318,1.680672268907563
81759,22.711111111111112,8.54823624993403,6.098964380695469,4.942849614378148,-3.3827820144573213,100161697.6687024,99674521.8497175,2.5210084033613445
81760,22.711388888888887,8.929863276581859,6.258952465342773,5.344688381868278,-3.464430440310092,62837149.66636618,60871534.022611454,3.361344537815126
81761,22.711666666666666,9.277128773725472,6.397140483892485,5.710520123130574,-3.540010146447281,15742982.480935516,16377330.498908278,4.201680672268908
81762,22.711944444444445,9.5871372913703,6.51329274799991,6.037943202092899,-3.610188486870872,29697121.05393797,29496780.347858723,5.042016806722689
81763,22.71222222222222,9.860336357694953,6.609187151429692,6.326909565208831,-3.6762880243428477,17059091.515586827,17026472.151092585,5.882352941176471
81764,22.7125,10.099836264550245,6.688200376820617,6.5792179603683785,-3.740128249162984,3727751.367967574,3910301.2647850714,6.722689075630252
81765,22.712777777777777,10.310433713619295,6.754684443904505,6.7978208593721074,-3.803802438363134,14704678.20714547,14249628.388061415,7.563025210084033
81766,22.713055555555556,10.49749085435807,6.813232614081526,6.986042565842476,-3.869416603570127,3099021.10160478,3234875.5735199978,8.403361344537815
81767,22.71333333333333,10.665838201608164,6.867951810736698,7.146820008390989,-3.9388204117406547,6834261.3343305625,6780512.71209003,9.243697478991598
81768,22.71361111111111,10.818863687707895,6.92185510020344,7.282079886029964,-4.0133584438061245,5307766.089286804,5172912.601744568,10.084033613445378
81769,22.71388888888889,10.957922155959263,6.976462617073728,7.392355539621985,-4.093666682139112,6107949.705361146,6138700.8649469195,10.92436974789916
81770,22.714166666666667,11.082155862021509,7.0316606147187475,7.476723500929198,-4.179537443330769,12920032.159640068,12566265.892080257,11.764705882352942
81771,22.714444444444442,11.188761941809428,7.085825897015818,7.533101448450191,-4.269876779840456,3174596.1447979226,3189909.290824163,12.605042016806722
81772,22.71472222222222,11.273679249072176,7.136183743063673,7.558895414132661,-4.362777270775871,4593087.992203995,4563123.652028129,13.445378151260504
81773,22.715,11.332597370256204,7.179335268826998,7.5519183005596595,-4.455719721412772,1967939.1054695277,2000604.0547236742,14.285714285714286
81774,22.71527777777778,11.362124460654565,7.2118682150748805,7.511434856897614,-4.545896556058107,4534325.237409572,4412312.27091876,15.126050420168067
81775,22.715555555555554,11.36090469492667,7.23095763534409,7.43913677229598,-4.630621043244593,2984526.5704383347,3008225.788905139,15.966386554621849
81776,22.715833333333332,11.33046879402169,7.234872362827756,7.339833372253177,-4.707758601866608,1937464.3511602986,1926999.0698477179,16.80672268907563
81777,22.71611111111111,11.275642316775354,7.223326712323454,7.221671474896094,-4.776099032846953,3689056.0233567054,3687983.9302588403,17.647058823529413
81778,22.71638888888889,11.20442085479441,7.197647067461503,7.09577385262919,-4.835588569756389,1257953.7530088075,1286398.6633447616,18.487394957983195
