,index,time,mod_B,Bx,By,Bz,r_sat,posX,posY,posZ
0,79218,22.005138888888887,41.876432823247974,7.156000000000001,36.033,20.101,1336.7673587265504,3728.3126,1075.1951000000001,-2698.3628
1,79219,22.00541666666667,41.35510687932024,6.0089999999999995,35.128,20.98,1335.473857001059,3727.6346999999996,1077.6199000000001,-2696.0658000000003
2,79220,22.005694444444444,41.331019948701964,4.543,36.144,19.525,1334.1805349127858,3726.9553,1080.0442,-2693.7677
3,79221,22.005972222222223,41.93882984776757,4.768,37.46,18.244999999999997,1332.8874169170317,3726.2744,1082.4681,-2691.4685
4,79222,22.00625,43.38966901233518,6.497,38.428000000000004,19.072,1331.5945050547919,3725.5919999999996,1084.8916000000002,-2689.1682
5,79223,22.00652777777778,44.588191822499375,8.334999999999999,38.604,20.697,1330.301857832892,3724.9081000000006,1087.3147000000001,-2686.8669
6,79224,22.006805555555555,44.484324542472265,9.043000000000001,38.084,21.134999999999998,1329.0093400587368,3724.2227,1089.7373,-2684.5644
7,79225,22.007083333333334,45.24916787080178,9.244,38.416000000000004,22.051,1327.7170337894574,3723.5358,1092.1595,-2682.2608
8,79226,22.007361111111113,43.90384297530228,8.022,37.711999999999996,21.0,1326.4249173682176,3722.8474,1094.5812,-2679.9561000000003
9,79227,22.00763888888889,42.30204505694731,6.258,36.906,19.704,1325.1329939330376,3722.1574,1097.0025,-2677.6504
10,79228,22.007916666666667,43.88658040904987,4.944,38.93,19.648000000000003,1323.8412635429231,3721.4659,1099.4233,-2675.3435999999997
11,79229,22.00819444444444,45.17940923695218,4.9990000000000006,40.563,19.256999999999998,1322.5496728718724,3720.7727999999997,1101.8437000000001,-2673.0357000000004
12,79230,22.00847222222222,46.9019485735934,7.31,41.386,20.822,1321.2583023339764,3720.0782,1104.2637,-2670.7267
13,79231,22.00875,46.190552865277546,8.841999999999999,39.791,21.727,1319.9671301789756,3719.3821000000003,1106.6832,-2668.4166
14,79232,22.009027777777778,43.68294882445552,7.949,37.464,21.011000000000003,1318.6761583735813,3718.6845000000003,1109.1021999999998,-2666.1054
15,79233,22.009305555555553,42.21770958969708,6.325,36.68300000000001,19.917,1317.3854121172717,3717.9854000000005,1111.5208,-2663.7931
16,79234,22.00958333333333,42.33561552640991,5.955,37.458999999999996,18.806,1316.0948142310608,3717.2847,1113.939,-2661.4797000000003
17,79235,22.00986111111111,41.95025084549554,7.072,36.590999999999994,19.258999999999997,1314.8043980226826,3716.5824999999995,1116.3566,-2659.1652000000004
18,79236,22.01013888888889,42.40375042375379,7.955,36.277,20.464,1313.5142126371422,3715.8788,1118.7738,-2656.8496
19,79237,22.010416666666668,43.196120323473494,8.055,37.065,20.669,1312.2241571979528,3715.1735,1121.1905,-2654.5328999999997
20,79238,22.010694444444447,43.160644782023354,9.503,36.32,21.293,1310.934415068586,3714.4667999999997,1123.6068,-2652.2151000000003
21,79239,22.010972222222225,43.51641652296291,10.937000000000001,35.303,22.973,1309.6448856701747,3713.7586,1126.0225999999998,-2649.8962
22,79240,22.01125,41.71641189028606,10.251000000000001,33.24400000000001,23.022,1308.3554913565138,3713.0487999999996,1128.4379000000001,-2647.5762000000004
23,79241,22.01152777777778,41.68390119698491,9.427,33.539,22.887,1307.0663368853686,3712.3375,1130.8528000000001,-2645.2551
24,79242,22.011805555555558,42.353249037116385,8.617999999999999,34.294,23.312,1305.7773209038219,3711.6246,1133.2672,-2642.9329
25,79243,22.012083333333333,43.39345896560909,8.605,35.516,23.4,1304.4885244317165,3710.9102,1135.6811,-2640.6096000000002
26,79244,22.01236111111111,43.70074221337665,7.6530000000000005,35.93,23.669,1303.2000297623465,3710.1943,1138.0946,-2638.2853
27,79245,22.01263888888889,43.31025479029187,6.14,36.593,22.339000000000002,1301.9116468786906,3709.4768000000004,1140.5076999999999,-2635.9598
28,79246,22.01291666666667,43.034150833959764,5.511,36.659,21.856,1300.6234656857737,3708.7576999999997,1142.9203000000002,-2633.6333
29,79247,22.013194444444444,42.87031342316032,5.484,36.634,21.581,1299.3355339550549,3708.0371999999998,1145.3324,-2631.3055999999997
30,79248,22.01347222222222,43.54625616514008,5.201,37.93300000000001,20.744,1298.047831998105,3707.3151,1147.7441000000001,-2628.9769
31,79249,22.013749999999998,42.396556617253715,4.085999999999999,38.179,17.976,1296.7602811240135,3706.5914,1150.1553,-2626.6470999999997
32,79250,22.014027777777777,42.453037888942646,4.088,38.858999999999995,16.599,1295.4729618467438,3705.8662000000004,1152.566,-2624.3162
33,79251,22.014305555555556,43.65738844685971,5.047000000000001,39.566,17.749,1294.1858762122386,3705.1394999999998,1154.9762,-2621.9842
34,79252,22.01458333333333,44.604481680656264,6.324,39.621,19.487000000000002,1292.8990506062796,3704.4113000000007,1157.386,-2619.6511
35,79253,22.01486111111111,42.95162045837153,5.808,38.25,18.656,1291.6123830140082,3703.6815,1159.7953000000002,-2617.3169000000003
36,79254,22.01513888888889,41.69284261117249,5.711,37.29,17.752000000000002,1290.3258503234324,3702.9500999999996,1162.204,-2614.9816
37,79255,22.015416666666667,42.09332467268415,6.085,37.399,18.334,1289.0396376438568,3702.2173000000003,1164.6122,-2612.6452
38,79256,22.015694444444442,43.739407426255795,6.880000000000001,38.42100000000001,19.739,1287.7536130093533,3701.4829,1167.02,-2610.3077
39,79257,22.015972222222224,44.3552234691699,7.2219999999999995,38.254000000000005,21.256999999999998,1286.4678092875133,3700.7469000000006,1169.4273,-2607.9692
40,79258,22.01625,43.638239400782425,6.485000000000001,37.571999999999996,21.226999999999997,1285.1821960768586,3700.0094000000004,1171.8341,-2605.6295
41,79259,22.016527777777775,43.23448689414505,6.518000000000001,36.823,21.698,1283.8968307782168,3699.2704,1174.2404000000001,-2603.2887
42,79260,22.016805555555557,44.39274016097677,7.023000000000001,37.613,22.509,1282.611635703677,3698.5297999999993,1176.6462,-2600.9468
43,79261,22.017083333333332,44.22993911368181,6.817,37.469,22.492,1281.3266684072205,3697.7876000000006,1179.0515,-2598.6039
44,79262,22.017361111111107,43.46329782701722,6.245,37.372,21.293,1280.0418753982503,3697.0438000000004,1181.4563,-2596.2599
45,79263,22.01763888888889,43.70031954116583,5.8340000000000005,37.506,21.656000000000002,1278.7573373245227,3696.2984999999994,1183.8606,-2593.9148
46,79264,22.017916666666665,44.49168202035073,6.6530000000000005,37.728,22.624000000000002,1277.4730259539053,3695.5517,1186.2645,-2591.5685000000003
47,79265,22.018194444444443,45.081895113227,7.085000000000001,38.329,22.651,1276.1889497038333,3694.8032999999996,1188.6679000000001,-2589.2212
48,79266,22.018472222222222,44.7736330779623,5.7170000000000005,39.053,21.139000000000003,1274.9051340575645,3694.0534,1191.0708,-2586.8728
49,79267,22.01875,44.61967560393061,5.253,39.349000000000004,20.371000000000002,1273.621499419675,3693.3019999999997,1193.4731,-2584.5232
50,79268,22.019027777777776,44.41901147031527,5.444000000000001,38.788,20.95,1272.3380261244993,3692.5488999999993,1195.8749,-2582.1726
51,79269,22.019305555555555,45.772877001560644,4.822,40.04299999999999,21.644,1271.0548188415953,3691.7943000000005,1198.2762,-2579.8208999999997
52,79270,22.019583333333333,44.815271414998705,3.55,39.354,21.144,1269.771960249554,3691.0382000000004,1200.6771,-2577.4682
53,79271,22.019861111111112,44.741790096061195,3.564,39.638999999999996,20.442,1268.4892365820638,3690.2805,1203.0775,-2575.1142999999997
54,79272,22.020138888888887,45.848039663654106,3.817,40.584,20.986,1267.2067585246903,3689.5212999999994,1205.4773,-2572.7593
55,79273,22.02041666666667,47.206745323099746,4.152,41.79,21.56,1265.9244744628966,3688.7605000000003,1207.8766,-2570.4031999999997
56,79274,22.020694444444445,46.4987134230615,3.409,41.138,21.404999999999998,1264.6424418472711,3687.9981,1210.2754,-2568.0460999999996
57,79275,22.02097222222222,44.97846041162369,2.734,39.522999999999996,21.296,1263.3606068211916,3687.2341,1212.6736999999998,-2565.6879
58,79276,22.021250000000002,44.91076781797434,4.685,38.464999999999996,22.704,1262.078969415704,3686.4686,1215.0714,-2563.3284999999996
59,79277,22.021527777777777,45.458304675823534,5.554,38.362,23.747999999999998,1260.7976143523238,3685.7015,1217.4687,-2560.9680999999996
60,79278,22.021805555555552,46.36397136786279,5.904,39.271,23.928,1259.5165418606261,3684.9329000000007,1219.8654999999999,-2558.6066
