,index,time,mod_B,Bx,By,Bz,r_sat,posX,posY,posZ
0,62986,17.49625,24.84273744980613,-12.446000000000002,11.952,-17.872,1338.2071857634296,3723.8136,1092.1970999999999,-2700.2686999999996
1,62987,17.49652777777778,23.356124293212687,-11.565999999999999,10.635,-17.281,1336.913141162351,3723.125,1094.6178,-2697.9716999999996
2,62988,17.496805555555557,23.39627795184525,-10.686,10.248999999999999,-18.115000000000002,1335.619297442443,3722.4348999999993,1097.0381000000002,-2695.6735999999996
3,62989,17.497083333333332,22.863013821454075,-10.661000000000001,11.736,-16.472,1334.3255772553352,3721.7432,1099.458,-2693.3743999999997
4,62990,17.49736111111111,22.263422064004445,-10.275,12.464,-15.320999999999998,1333.0320377995165,3721.05,1101.8773999999999,-2691.0741
5,62991,17.49763888888889,22.395696684854435,-10.091,12.145,-15.882,1331.7387044173513,3720.3553,1104.2964,-2688.7727
6,62992,17.49791666666667,24.051887264828096,-10.351,12.951999999999998,-17.424,1330.4455550587986,3719.6591,1106.7149000000002,-2686.4702
7,62993,17.498194444444444,24.41030923605844,-10.679999999999998,12.646,-17.941,1329.1526156987495,3718.9613999999992,1109.133,-2684.1666
8,62994,17.498472222222226,25.703921373984944,-11.032999999999998,13.216999999999999,-19.086000000000002,1327.8598636712982,3718.2622,1111.5506,-2681.8619000000003
9,62995,17.49875,26.866898202062703,-11.045,13.795000000000002,-20.237000000000002,1326.5673012631519,3717.5615,1113.9677,-2679.5561
10,62996,17.49902777777778,29.095849463454407,-12.714000000000002,13.464000000000002,-22.442,1325.2749537267223,3716.8593,1116.3844000000001,-2677.2492
11,62997,17.49930555555556,32.74617037151062,-15.706999999999999,13.744,-25.233,1323.9828002919198,3716.1555,1118.8007,-2674.9413
12,62998,17.499583333333334,35.262395565247694,-17.741000000000003,14.331999999999999,-26.894,1322.6907851614637,3715.4502,1121.2165,-2672.6322
13,62999,17.499861111111112,38.421393337566506,-19.349,14.399000000000001,-29.907999999999998,1321.3990227950292,3714.7434000000003,1123.6318,-2670.3221000000003
14,63000,17.50013888888889,41.230184646688166,-21.109,14.078999999999999,-32.498000000000005,1320.107425693913,3714.0351,1126.0467,-2668.0108
15,63001,17.500416666666666,42.554187302779034,-21.926000000000002,14.159,-33.61,1318.8160061616948,3713.3252,1128.4611,-2665.6985
16,63002,17.500694444444445,41.93335003311803,-21.648000000000003,13.946000000000002,-33.095,1317.5248118787317,3712.6138000000005,1130.8751,-2663.3851
17,63003,17.500972222222224,39.87372690130683,-20.832,12.628,-31.567,1316.2338214540973,3711.9009000000005,1133.2886,-2661.0706
18,63004,17.50125,37.94408001256586,-19.562,11.809999999999999,-30.292,1314.9430597869928,3711.1865,1135.7017,-2658.755
19,63005,17.501527777777778,36.03725083854206,-18.346,11.726,-28.716,1313.652425943661,3710.4705000000004,1138.1143,-2656.4383000000003
20,63006,17.501805555555556,34.91429763005408,-17.265,12.473,-27.665000000000003,1312.3620007752352,3709.7529999999997,1140.5264,-2654.1205
21,63007,17.502083333333335,31.841864596785157,-15.553999999999998,11.824000000000002,-25.143,1311.0717853040655,3709.0339999999997,1142.9379999999999,-2651.8016000000002
22,63008,17.50236111111111,27.909985739874532,-12.95,11.08,-22.101999999999997,1309.7818630767647,3708.3135,1145.3492,-2649.4817000000003
23,63009,17.50263888888889,24.430292466526062,-10.854000000000001,9.235,-19.843,1308.4920977534293,3707.5915,1147.7599,-2647.1606
24,63010,17.502916666666668,23.139114524976968,-10.419,7.988000000000001,-19.054,1307.20254825648,3706.868,1150.1700999999998,-2644.8384
25,63011,17.503194444444446,22.40290648554334,-10.513,7.536999999999999,-18.290999999999997,1305.9132404324537,3706.143,1152.5799,-2642.5151
26,63012,17.50347222222222,19.840028175383218,-9.801,6.531000000000001,-15.966,1304.624072590415,3705.4163999999996,1154.9892,-2640.1907
27,63013,17.503750000000004,18.334822497095523,-8.424000000000001,6.476000000000001,-14.942000000000002,1303.3351820535574,3704.6882999999993,1157.398,-2637.8653
28,63014,17.50402777777778,17.138714245823692,-7.200999999999999,5.678,-14.479,1302.0463788429895,3703.9586000000004,1159.8063,-2635.5387
29,63015,17.504305555555554,17.075893915107343,-7.359,5.654,-14.334,1300.757855710211,3703.2273999999998,1162.2141000000001,-2633.2110999999995
30,63016,17.504583333333333,16.15605521159172,-7.465999999999999,4.742,-13.52,1299.4695837739441,3702.4947,1164.6215,-2630.8824
31,63017,17.50486111111111,16.236443144974825,-7.2219999999999995,4.929,-13.681000000000001,1298.1814831346924,3701.7605000000003,1167.0284,-2628.5525000000002
32,63018,17.505138888888887,16.515144837390924,-7.037999999999999,4.807,-14.146,1296.8935337192765,3701.0247000000004,1169.4348,-2626.2214999999997
33,63019,17.50541666666667,16.79562889563829,-6.539,5.05,-14.623,1295.6057363462412,3700.2873,1171.8407,-2623.8894
34,63020,17.505694444444444,16.328148884671528,-6.611,3.85,-14.425,1294.3182535660935,3699.5483999999997,1174.2462,-2621.5562999999997
35,63021,17.50597222222222,16.163441155892517,-6.446000000000001,3.367,-14.434999999999999,1293.0309015050054,3698.8079,1176.6511,-2619.2221
36,63022,17.50625,17.43198694928378,-7.122,3.0940000000000003,-15.607,1291.74381138225,3698.0659,1179.0556000000001,-2616.8867999999998
37,63023,17.506527777777777,19.236847480811402,-8.718,2.8110000000000004,-16.916,1290.4568786588982,3697.3224,1181.4595000000002,-2614.5503
38,63024,17.506805555555555,19.78110861402869,-10.197,3.707,-16.54,1289.1702675520532,3696.5773999999997,1183.8629999999998,-2612.2128000000002
39,63025,17.507083333333334,20.456122530919686,-10.2,3.257,-17.43,1287.8837889356541,3695.8307999999997,1186.2661,-2609.8741
40,63026,17.507361111111113,19.774087109143622,-9.634,3.239,-16.962,1286.5975058452416,3695.0826,1188.6686000000002,-2607.5344
41,63027,17.507638888888888,19.195147042937702,-9.59,1.951,-16.512999999999998,1285.3114939094735,3694.3329,1191.0707,-2605.1935999999996
42,63028,17.507916666666667,19.634041993435787,-10.44,1.6019999999999999,-16.551,1284.0256252072525,3693.5816,1193.4722000000002,-2602.8516999999997
43,63029,17.508194444444445,20.195636063268715,-11.145999999999999,1.8079999999999998,-16.744,1282.740139968347,3692.8288999999995,1195.8732,-2600.5088
44,63030,17.508472222222224,19.98796282766205,-10.856,3.1689999999999996,-16.480999999999998,1281.4547482035819,3692.0744999999997,1198.2737,-2598.1648
45,63031,17.50875,18.77667931238109,-9.281,2.19,-16.175,1280.1696879360866,3691.3187,1200.6737,-2595.8197
46,63032,17.50902777777778,18.646861210402143,-8.696000000000002,1.2039999999999997,-16.451,1278.8847483162397,3690.5613,1203.0732,-2593.4734
47,63033,17.509305555555557,17.119738841466013,-7.432,0.885,-15.397,1277.6000414193124,3689.8023000000003,1205.4722,-2591.1261
48,63034,17.50958333333333,17.469137385686793,-6.691,-1.2560000000000002,-16.088,1276.3155932257087,3689.0418,1207.8707,-2588.7776999999996
49,63035,17.509861111111114,17.116610675013906,-6.341,-2.652,-15.675999999999998,1275.0313793585744,3688.2798000000003,1210.2685999999999,-2586.4282
50,63036,17.51013888888889,17.703148674741453,-6.056,-4.351000000000001,-16.056,1273.7473480590622,3687.5162000000005,1212.666,-2584.0775999999996
51,63037,17.510416666666664,19.084903038789587,-6.068,-8.0,-16.23,1272.4635017982932,3686.751,1215.0629000000001,-2581.7259000000004
52,63038,17.510694444444447,21.109471381349177,-6.623,-11.738,-16.247,1271.1799211185996,3685.9843,1217.4593,-2579.3731
53,63039,17.51097222222222,23.77495280752414,-8.558,-14.356,-16.909,1269.896554602632,3685.2160000000003,1219.8553,-2577.0191999999997
54,63040,17.511249999999997,25.291797978791465,-9.352,-15.553999999999998,-17.615000000000002,1268.613431447858,3684.4462,1222.2507,-2574.6642
55,63041,17.51152777777778,25.4459014184996,-10.553,-14.690999999999999,-17.897,1267.3304208748054,3683.6747000000005,1224.6456,-2572.3081
56,63042,17.511805555555554,25.41597304845911,-10.302,-14.199000000000002,-18.391,1266.0477391553313,3682.901700000001,1227.04,-2569.951
57,63043,17.512083333333333,26.066485359557014,-10.227,-14.623000000000001,-19.001,1264.7652768346015,3682.1272,1229.4339,-2567.5927
58,63044,17.51236111111111,25.36265707689161,-9.943000000000001,-14.266,-18.463,1263.4829858227629,3681.3511000000008,1231.8272000000002,-2565.2333000000003
59,63045,17.512638888888887,25.052245248679807,-9.584,-14.844,-17.76,1262.2009758163586,3680.5733999999998,1234.2201,-2562.8729
60,63046,17.512916666666666,23.57273944623323,-8.909,-13.858,-16.86,1260.9191911109974,3679.7941999999994,1236.6125,-2560.5113
61,63047,17.513194444444444,20.96329403982113,-8.15,-9.294,-16.931,1259.6376379642552,3679.0134,1239.0043,-2558.1487
62,63048,17.513472222222223,19.751070907674855,-7.455000000000001,-5.664,-17.391,1258.3562898640032,3678.2309999999998,1241.3956,-2555.7850000000003
63,63049,17.513749999999998,18.525585820696737,-5.26,-4.363,-17.219,1257.0750668018313,3677.447,1243.7863000000002,-2553.4201000000003
64,63050,17.514027777777777,18.196288467706815,-3.7769999999999997,-5.353,-16.976000000000003,1255.794186401196,3676.6615000000006,1246.1765,-2551.0541999999996
65,63051,17.514305555555556,18.07176319565969,-2.631,-7.692,-16.14,1254.5135954245366,3675.8745000000004,1248.5662,-2548.6872
66,63052,17.514583333333334,17.717118191173192,-1.839,-9.99,-14.516000000000002,1253.2331902673125,3675.0859000000005,1250.9553,-2546.3190999999997
67,63053,17.51486111111111,17.790250728980748,-1.876,-11.037,-13.825999999999999,1251.9530540995042,3674.2957,1253.3439,-2543.95
68,63054,17.51513888888889,19.601443875388366,-2.517,-12.983,-14.468,1250.673079414363,3673.5038999999997,1255.732,-2541.5797
69,63055,17.515416666666667,21.044621664453842,-3.0879999999999996,-13.889,-15.506,1249.3933748174254,3672.710600000001,1258.1195,-2539.2083
