,index,time,mod_B,Bx,By,Bz,r_sat,posX,posY,posZ
0,46753,12.987083333333334,20.348563905101507,-2.713,19.72,4.2219999999999995,1343.5374228026417,3723.7415,1107.0669,-2703.6482
1,46754,12.98736111111111,19.772852626770877,-2.7960000000000003,19.321,3.138,1342.242964762482,3723.042,1109.4833999999998,-2701.3542
2,46755,12.987638888888887,19.510148897432845,-2.8890000000000002,19.185000000000002,2.058,1340.9486774733818,3722.3409999999994,1111.8993999999998,-2699.0591
3,46756,12.987916666666667,19.930788494186576,-3.0729999999999995,19.676,0.805,1339.6545622908104,3721.6385,1114.3148999999999,-2696.7629
4,46757,12.988194444444442,20.67363521493015,-3.7380000000000004,20.330000000000002,-0.3429999999999999,1338.360644386379,3720.9345000000003,1116.73,-2694.4656
5,46758,12.988472222222223,21.026479139408956,-4.776000000000001,20.432,-1.355,1337.0668240437644,3720.2288999999996,1119.1446,-2692.1672
6,46759,12.98875,21.29450504238124,-5.121,20.53,-2.398,1335.773283129746,3719.5219000000006,1121.5588,-2689.8677
7,46760,12.989027777777775,21.602726540879047,-5.248,20.789,-2.6369999999999996,1334.4799232897,3718.8133000000003,1123.9726,-2687.5672
8,46761,12.989305555555555,21.840012179483786,-5.55,21.016000000000002,-2.1239999999999997,1333.1866873426827,3718.1032,1126.3859,-2685.2655000000004
9,46762,12.989583333333332,22.848930959675116,-5.954,21.939,-2.303,1331.893657909185,3717.3916000000004,1128.7988,-2682.9627
10,46763,12.98986111111111,24.236697856762586,-5.921,23.341,-2.749,1330.6008694156812,3716.6785000000004,1131.2112000000002,-2680.6589
11,46764,12.990138888888888,25.528084358212237,-5.497,24.839000000000002,-2.119,1329.3082671496045,3715.9639,1133.6231000000002,-2678.354
12,46765,12.990416666666665,26.189549537935928,-5.335,25.598,-1.474,1328.0158524371575,3715.2478,1136.0345,-2676.048
13,46766,12.990694444444443,26.046987599336703,-5.309,25.469,-1.261,1326.7236510713333,3714.5301999999997,1138.4455,-2673.7409
14,46767,12.99097222222222,25.38023205173664,-5.0729999999999995,24.809,-1.7129999999999999,1325.4315841142452,3713.8111,1140.856,-2671.4326
15,46768,12.991249999999999,25.025253585128763,-4.553,24.448,-2.798,1324.1397668331024,3713.0905,1143.266,-2669.1233
16,46769,12.991527777777776,24.055614438213794,-4.656,23.415,-2.9549999999999996,1322.8480896191636,3712.3682999999996,1145.6756,-2666.8129
17,46770,12.991805555555555,23.29664827823951,-4.664,22.645999999999997,-2.853,1321.556631027764,3711.6447,1148.0846999999999,-2664.5013
