,index,time,mod_B,Bx,By,Bz,r_sat,posX,posY,posZ
1355,46689,12.969583333333333,7.639939921229748,-3.5909999999999997,-2.925,-6.0760000000000005,2230.0143591609494,4154.602000000001,-3428.8641000000002,1600.3301999999999
1356,46690,12.969861111111111,7.432554137037953,-3.8620000000000005,-3.061,-5.563999999999999,2231.3452347709263,4157.0175,-3428.9222,1598.6060000000002
1357,46691,12.970138888888888,7.492920525402628,-3.9869999999999997,-3.5170000000000003,-5.279999999999999,2232.6759886356836,4159.432,-3428.9794,1596.8815
1358,46692,12.970416666666669,7.859976781136188,-3.813,-4.215,-5.429,2234.0066524219865,4161.845499999999,-3429.0358,1595.1566
1359,46693,12.970694444444444,7.815265254615482,-3.521,-4.147,-5.611,2235.3372251277547,4164.258,-3429.0914,1593.4313
1360,46694,12.970972222222224,7.881915566662713,-3.632,-4.212000000000001,-5.585,2236.6677057528677,4166.6695,-3429.1462,1591.7055999999998
1361,46695,12.971250000000001,7.934437661233466,-4.014,-4.111,-5.4719999999999995,2237.9980326623377,4169.08,-3429.2000999999996,1589.9795
1362,46696,12.97152777777778,7.867800836320146,-3.624,-4.325,-5.483,2239.3283551680424,4171.4895,-3429.2533000000003,1588.2531
1363,46697,12.971805555555557,7.532076672472208,-3.4769999999999994,-3.643,-5.601000000000001,2240.6584939453815,4173.898,-3429.3055999999997,1586.5262
1364,46698,12.972083333333334,7.040182739105569,-3.586,-1.844,-5.771,2241.988537285927,4176.3054999999995,-3429.3570999999997,1584.7989
1365,46699,12.972361111111109,6.887801245680656,-4.026999999999999,-1.161,-5.466,2243.318512508595,4178.712,-3429.4078,1583.0713
1366,46700,12.97263888888889,7.279231964980921,-3.8840000000000003,-1.091,-6.059,2244.648329706992,4181.1175,-3429.4576,1581.3433
1367,46701,12.972916666666668,7.606747596706493,-3.4979999999999998,-1.229,-6.642,2245.9781096455235,4183.522,-3429.5067000000004,1579.6149
1368,46702,12.973194444444445,7.443490713368293,-3.4810000000000003,-1.232,-6.463000000000001,2247.307757811883,4185.9255,-3429.5549,1577.8862
1369,46703,12.973472222222222,7.4049927076263895,-3.261,-1.764,-6.410000000000001,2248.6373061551053,4188.3279999999995,-3429.6023,1576.1571
1370,46704,12.97375,7.619398532692721,-3.103,-2.2649999999999997,-6.58,2249.9667536934517,4190.7295,-3429.6489,1574.4276000000002
1371,46705,12.974027777777778,7.632577349755454,-2.856,-2.9259999999999997,-6.445,2251.296099819588,4193.13,-3429.6947,1572.6977000000002
1372,46706,12.974305555555555,8.33526214344816,-2.963,-3.8989999999999996,-6.745,2252.6252826929763,4195.5295,-3429.7396,1570.9674
1373,46707,12.974583333333333,9.141924250397178,-2.987,-4.683,-7.261,2253.954450938233,4197.928,-3429.7838,1569.2368000000001
1374,46708,12.97486111111111,9.271540379030876,-2.631,-4.984,-7.362,2255.2834543421495,4200.325500000001,-3429.8271,1567.5058000000001
1375,46709,12.975138888888889,9.302908254949093,-2.443,-5.378,-7.186999999999999,2256.612352645697,4202.722,-3429.8695999999995,1565.7744
1376,46710,12.975416666666666,9.107641791374977,-2.223,-5.487,-6.921000000000001,2257.941172777593,4205.1175,-3429.9112999999998,1564.0427000000002
1377,46711,12.975694444444446,8.522873400444242,-2.3009999999999997,-4.770999999999999,-6.677,2259.2698254092743,4207.512,-3429.9521,1562.3106
1378,46712,12.975972222222222,8.0545957688763,-2.766,-4.174,-6.309,2260.598370382104,4209.9055,-3429.9921000000004,1560.5781000000002
1379,46713,12.976249999999999,7.685627235300968,-2.899,-3.896,-5.957,2261.926834382914,4212.298,-3430.0313,1558.8453
1380,46714,12.976527777777779,7.395631210383601,-3.025,-3.7,-5.644,2263.255188994835,4214.6894999999995,-3430.0697,1557.1120999999998
1381,46715,12.976805555555554,7.199701243801718,-3.215,-3.2329999999999997,-5.572,2264.583433627531,4217.08,-3430.1072999999997,1555.3785
1382,46716,12.977083333333335,6.646264589978343,-2.965,-2.318,-5.478,2265.911594625975,4219.4695,-3430.1441,1553.6446
1383,46717,12.977361111111112,6.163838008903219,-2.843,-1.941,-5.1129999999999995,2267.2395829765,4221.858,-3430.1799999999994,1551.9103
1384,46718,12.977638888888887,6.655018707712248,-2.793,-2.064,-5.677,2268.5674860519744,4224.2455,-3430.2151,1550.1757
1385,46719,12.977916666666667,7.126135628796297,-2.088,-1.6239999999999999,-6.617,2269.895275493892,4226.632,-3430.2493999999997,1548.4407
1386,46720,12.978194444444444,7.397462808287718,-2.066,-1.134,-7.0120000000000005,2271.2229503495905,4229.0175,-3430.2828999999997,1546.7053
1387,46721,12.978472222222223,7.2119696338795,-2.239,-1.1169999999999998,-6.764,2272.5505100389387,4231.402,-3430.3156000000004,1544.9695
