,index,time,mod_B,Bx,By,Bz,r_sat,posX,posY,posZ
0,18320,5.419027777777778,20.467921658048237,8.922,5.058,17.713,1365.4459663427408,3700.9235,1226.4335999999998,-2721.8478999999998
1,18321,5.419305555555556,21.271767815581292,9.287,4.141,18.684,1364.1486782936242,3700.1476000000002,1228.816,-2719.5613
2,18322,5.419583333333334,22.794842640386886,9.929,4.997,19.901000000000003,1362.851634920363,3699.3703,1231.1979999999999,-2717.2736
3,18323,5.4198611111111115,23.850148888424158,9.305,5.724,21.201,1361.5547912690542,3698.5915,1233.5795,-2714.9849
4,18324,5.420138888888888,24.160996357766376,9.464,6.768000000000001,21.175,1360.2581700568403,3697.8113,1235.9605000000001,-2712.6951
5,18325,5.420416666666666,23.437727726893662,9.475999999999999,8.584,19.643,1358.961694865216,3697.0296000000003,1238.341,-2710.4042
6,18326,5.420694444444445,23.620168056133725,8.415000000000001,9.475,19.933,1357.665367624745,3696.2464,1240.721,-2708.1122
7,18327,5.420972222222223,23.534455952921455,7.817,10.342,19.642,1356.36929403737,3695.4618,1243.1006,-2705.8190999999997
8,18328,5.421250000000001,22.354597558444212,7.8279999999999985,8.912,18.948,1355.0733453038065,3694.6757,1245.4796000000001,-2703.5249000000003
9,18329,5.4215277777777775,22.152656657836776,6.452,8.782,19.287,1353.7775492929497,3693.8881,1247.8581,-2701.2296
10,18330,5.421805555555556,23.19630196820174,5.869999999999999,9.522,20.321,1352.4819650486893,3693.0989999999997,1250.2361,-2698.9332999999997
11,18331,5.422083333333333,22.568946696733544,4.865,10.417,19.421,1351.1865846741464,3692.3085,1252.6136999999999,-2696.6358
12,18332,5.422361111111111,21.3641202252749,3.7,10.248,18.377,1349.8913927066612,3691.5165,1254.9906999999998,-2694.3373
13,18333,5.422638888888889,19.106699479501945,3.2159999999999997,9.453,16.29,1348.5963303246513,3690.7230000000004,1257.3673,-2692.0376
14,18334,5.4229166666666675,17.91214004523189,3.5379999999999994,8.346,15.448999999999998,1347.301459567614,3689.928,1259.7432999999999,-2689.7369
15,18335,5.423194444444445,17.46547482893036,3.6310000000000002,7.199,15.493,1346.0067789158734,3689.1315000000004,1262.1189,-2687.4350999999997
16,18336,5.423472222222222,17.83110703237463,4.3950000000000005,7.247,15.687999999999999,1344.712236522167,3688.3334999999997,1264.4939,-2685.1322
17,18337,5.42375,19.454262412129637,5.090999999999999,8.437000000000001,16.774,1343.417917856002,3687.5339999999997,1266.8684,-2682.8283
18,18338,5.424027777777778,20.014432917272476,5.83,10.455,16.04,1342.1237671832048,3686.733,1269.2423999999999,-2680.5233
19,18339,5.424305555555557,19.94613280814103,6.363,11.437999999999999,15.050999999999998,1340.8297865352044,3685.9305,1271.6159,-2678.2172
20,18340,5.4245833333333335,21.222784807842725,6.531000000000001,12.515,15.847,1339.535921469795,3685.1265,1273.9888999999998,-2675.9099
21,18341,5.424861111111111,23.361181198732226,6.569,14.135,17.401,1338.2422599726146,3684.321,1276.3613,-2673.6016000000004
22,18342,5.425138888888889,24.400616324183286,6.984,14.810999999999998,18.09,1336.9488785922542,3683.5140999999994,1278.7332999999999,-2671.2922000000003
23,18343,5.425416666666667,25.161935020979605,7.947,14.338,19.089,1335.6556260859525,3682.7056,1281.1047,-2668.9818
24,18344,5.425694444444445,24.75290096130149,7.7090000000000005,13.876,18.993000000000002,1334.3626009682891,3681.8957,1283.4757,-2666.6702
25,18345,5.425972222222223,25.13437393292302,7.539,13.094,20.086000000000002,1333.0697859902994,3681.0843,1285.8461,-2664.3576000000003
26,18346,5.4262500000000005,24.7885708543272,7.275999999999999,11.645,20.638,1331.777153148353,3680.2714,1288.216,-2662.0438999999997
27,18347,5.426527777777777,24.14637125946671,6.779999999999999,10.933,20.434,1330.484620946443,3679.457000000001,1290.5853000000002,-2659.7290000000003
28,18348,5.426805555555556,24.82077510876725,5.924,11.149,21.37,1329.1923581980611,3678.6411,1292.9542000000001,-2657.4131
29,18349,5.427083333333333,25.29654719522014,5.46,12.258,21.444,1327.9002831747362,3677.8237,1295.3226,-2655.0960999999998
30,18350,5.427361111111112,24.148255464939908,5.143,11.417,20.648000000000003,1326.6085045564266,3677.0049,1297.6904,-2652.7781
31,18351,5.427638888888889,22.30941435806866,5.537000000000001,9.928,19.196,1325.3169171169206,3676.1845999999996,1300.0576999999998,-2650.4590000000003
32,18352,5.4279166666666665,20.95007505953141,4.864,9.618,17.965,1324.0254170572866,3675.3627,1302.4243999999999,-2648.1387999999997
33,18353,5.428194444444445,20.360784145017597,4.375,10.141,17.105,1322.734189629391,3674.5394,1304.7905999999998,-2645.8175
34,18354,5.428472222222223,20.882784632323343,4.049,10.353,17.678,1321.4430533054604,3673.7144999999996,1307.1562,-2643.4951
35,18355,5.428750000000001,21.45312065877596,5.359,10.950999999999999,17.651999999999997,1320.1521151734394,3672.888099999999,1309.5212999999999,-2641.1716
36,18356,5.429027777777778,21.727896653841114,5.526,11.675999999999998,17.470999999999997,1318.8614329511506,3672.0602,1311.8859,-2638.8471
37,18357,5.4293055555555565,22.62886435506652,6.412999999999999,12.437999999999999,17.783,1317.5709528186446,3671.2308000000003,1314.25,-2636.5215
38,18358,5.429583333333333,22.150462749116553,7.590000000000001,12.1,16.93,1316.2806704593677,3670.4,1316.6135,-2634.1947
39,18359,5.429861111111112,22.537658330004028,8.847,10.865,17.653,1314.990543253874,3669.5676,1318.9764,-2631.8669
40,18360,5.430138888888889,23.581933996175966,9.309000000000001,12.139,17.946999999999996,1313.7006231716168,3668.7336999999998,1321.3388,-2629.538
41,18361,5.430416666666668,24.81730351992335,9.073,12.997,19.095999999999997,1312.410834274276,3667.8982000000005,1323.7006999999999,-2627.2079999999996
42,18362,5.430694444444446,25.072329648439133,8.583,12.689000000000002,19.848,1311.1213341231828,3667.0613,1326.0620999999999,-2624.8769
43,18363,5.430972222222222,24.80767788407452,9.447,11.247000000000002,19.991999999999997,1309.8320182957912,3666.2228999999998,1328.4229,-2622.5447
44,18364,5.43125,25.2500776632469,10.413,12.542,19.283,1308.5429727449205,3665.3830000000003,1330.7832,-2620.2115
45,18365,5.431527777777778,23.374104239521138,9.157,12.636000000000001,17.402,1307.2541149698686,3664.5415999999996,1333.1429,-2617.8772
46,18366,5.431805555555556,22.579669505995877,9.293,13.305000000000001,15.699000000000002,1305.9654750872928,3663.6986999999995,1335.5021,-2615.5418
47,18367,5.432083333333333,20.379993253188285,8.36,11.862,14.309000000000001,1304.6770268284322,3662.8543,1337.8607,-2613.2053
48,18368,5.432361111111112,19.730726291751147,6.742,11.7,14.386000000000001,1303.3887779002348,3662.0083,1340.2188,-2610.8678
49,18369,5.432638888888889,18.402753217929106,4.325,11.85,13.399000000000001,1302.1006965532665,3661.1608,1342.5764,-2608.5290999999997
50,18370,5.432916666666666,16.520427446043882,2.0469999999999997,11.465,11.717,1300.8128672794442,3660.3118000000004,1344.9334000000001,-2606.1894
51,18371,5.433194444444444,15.737734430342888,0.4019999999999998,11.9,10.291,1299.5252366178695,3659.4613,1347.2898,-2603.8486000000003
52,18372,5.433472222222223,16.654561357177798,1.2169999999999999,13.309000000000001,9.937999999999999,1298.2377280131461,3658.6092000000003,1349.6456,-2601.5067
53,18373,5.433750000000001,17.305426056586995,-0.2490000000000001,14.377,9.629000000000001,1296.9505053818636,3657.7556000000004,1352.0009,-2599.1638
54,18374,5.434027777777778,16.527834038372966,-1.085,13.408000000000001,9.603,1295.6634863613579,3656.9005000000006,1354.3556,-2596.8198
55,18375,5.4343055555555555,16.878656640858598,-0.6120000000000001,12.865,10.909,1294.3766235936878,3656.0438000000004,1356.7098,-2594.4746999999998
56,18376,5.434583333333334,17.286703618677564,0.664,11.649,12.754999999999999,1293.0899680149748,3655.1856,1359.0634,-2592.1285
57,18377,5.434861111111112,18.583902227465575,2.0060000000000002,11.975,14.068999999999999,1291.8035214667318,3654.3259,1361.4163999999998,-2589.7812000000004
58,18378,5.435138888888889,18.932083165885363,3.6020000000000003,12.325,13.912,1290.517285647858,3653.4647000000004,1363.7688,-2587.4328
59,18379,5.435416666666667,18.44006098146099,4.582000000000001,10.321000000000002,14.578,1289.2313469334088,3652.6020000000003,1366.1207,-2585.0834000000004
60,18380,5.4356944444444455,18.122635707865452,6.375,9.994000000000002,13.707999999999998,1287.9454888332898,3651.7377,1368.472,-2582.7328
61,18381,5.435972222222222,16.657239447159306,6.7909999999999995,7.803,13.056000000000001,1286.6600095934205,3650.8720000000003,1370.8228,-2580.3812
62,18382,5.43625,14.677968558353026,5.676,6.131,12.068,1285.3747480648115,3650.0048,1373.173,-2578.0285
63,18383,5.436527777777778,13.115535902127675,5.017,4.832,11.113,1284.0896279031294,3649.136,1375.5225999999998,-2575.6747
64,18384,5.436805555555556,12.304795975553597,5.036,3.467999999999999,10.678,1282.804758795189,3648.265700000001,1377.8717,-2573.3198
65,18385,5.437083333333333,11.349208298379232,5.128,4.103,9.256,1281.5201131269664,3647.3939,1380.2202000000002,-2570.9638
66,18386,5.437361111111111,9.65844811551007,3.19,5.136,7.532000000000001,1280.2356924279095,3646.5206000000007,1382.5681,-2568.6067000000003
67,18387,5.437638888888889,7.307314896731904,1.7670000000000001,3.931,5.901,1278.9515052205854,3645.6457,1384.9155,-2566.2486
68,18388,5.437916666666667,7.3921650414476,2.178,2.274,6.688,1277.667468524322,3644.7691999999997,1387.2622999999999,-2563.8894
69,18389,5.438194444444445,8.34852519909954,3.3300000000000005,3.597,6.758000000000001,1276.3836324955969,3643.8912000000005,1389.6083999999998,-2561.5290999999997
70,18390,5.438472222222223,10.34763069499487,2.911,3.3320000000000007,9.354,1275.100113245139,3643.0117,1391.9540000000002,-2559.1678
71,18391,5.438750000000001,12.502869510636348,3.8270000000000004,5.604,10.501,1273.8166955715612,3642.1305999999995,1394.299,-2556.8053
72,18392,5.4390277777777785,13.043096641518838,3.9909999999999997,6.44,10.617,1272.5335682190118,3641.2479999999996,1396.6434,-2554.4418
73,18393,5.439305555555555,15.115617089619596,5.03,8.116,11.718,1271.2506539654696,3640.3639000000003,1398.9873,-2552.0771
74,18394,5.439583333333333,16.381334896765892,4.096,9.726,12.529,1269.967925826451,3639.4782,1401.3305,-2549.7114
75,18395,5.439861111111112,17.399361166433668,2.3810000000000002,11.168,13.128,1268.685439145836,3638.5909999999994,1403.6731,-2547.3446
76,18396,5.440138888888889,18.037028413793664,3.2009999999999996,11.253,13.728,1267.4031718575243,3637.7021999999997,1406.0151,-2544.9768
77,18397,5.440416666666667,19.639564277244034,4.554,11.812,15.015,1266.1211496964074,3636.8118999999997,1408.3564999999999,-2542.6079
78,18398,5.4406944444444445,19.50559791444497,4.173,11.89,14.889,1264.839374217797,3635.9201000000003,1410.6973,-2540.2379
79,18399,5.440972222222222,20.452005182866547,2.842,13.136000000000001,15.416000000000002,1263.5578776369007,3635.0267999999996,1413.0376,-2537.8668000000002
