,index,time,mod_B,Bx,By,Bz,r_sat,posX,posY,posZ
1029,48841,13.570972222222224,36.364232509431574,-15.646,30.427,12.318999999999999,716.3055673678648,3340.6886,718.2664000000001,2276.2739
1030,48842,13.571250000000001,36.23151171287226,-15.663,30.366000000000003,12.054,717.3936143318335,3343.0036,720.4161,2274.1577
1031,48843,13.571527777777778,36.1248160272132,-15.700999999999999,30.294,11.864,718.482456951188,3345.3165999999997,722.5653,2272.0402000000004
1032,48844,13.571805555555553,36.05834046375402,-15.804000000000002,30.235000000000003,11.674000000000001,719.5719999674745,3347.6276,724.7140999999999,2269.9212
1033,48845,13.572083333333333,36.045562944695426,-15.940000000000001,30.212,11.508000000000001,720.6622697608269,3349.9365000000007,726.8625,2267.8009
1034,48846,13.57236111111111,36.13261256814957,-16.129,30.269,11.367,721.7532086836251,3352.2433000000005,729.0105,2265.6792
1035,48847,13.57263888888889,36.202140309655725,-16.263,30.337,11.215,722.8447410862672,3354.5480000000002,731.158,2263.5559999999996
1036,48848,13.572916666666666,36.346609112818214,-16.405,30.48,11.087,723.9369744667712,3356.8506,733.305,2261.4314999999997
1037,48849,13.573194444444443,36.51881216578656,-16.561,30.611,11.06,725.0298962278491,3359.1512000000002,735.4516,2259.3055
1038,48850,13.573472222222222,36.68072568802313,-16.746000000000002,30.711000000000002,11.04,726.1235314759894,3361.4497,737.5978,2257.1782
1039,48851,13.573749999999999,36.77587104338931,-16.909,30.743000000000002,11.019,727.2178048779582,3363.7461000000003,739.7434999999999,2255.0495
1040,48852,13.574027777777777,36.81924233332348,-17.022,30.738999999999997,11.001000000000001,728.3128504387142,3366.0405,741.8887,2252.9195
1041,48853,13.574305555555554,36.95270938645772,-17.227,30.749000000000002,11.100999999999999,729.4084923301652,3368.3328,744.0335,2250.7879999999996
1042,48854,13.574583333333333,37.14728961849033,-17.441,30.797999999999995,11.279,730.5048197298291,3370.6229999999996,746.1778,2248.6551999999997
1043,48855,13.57486111111111,37.211584473118045,-17.563,30.744999999999997,11.445,731.601802464935,3372.9112,748.3216,2246.5209
1044,48856,13.57513888888889,37.051123127376314,-17.548000000000002,30.514,11.565,732.6994649306341,3375.1973,750.4649,2244.3853
1045,48857,13.575416666666666,36.8000959102011,-17.506999999999998,30.177,11.709,733.7978507022029,3377.4813999999997,752.6078,2242.2482999999997
1046,48858,13.575694444444443,36.540540910063164,-17.531,29.775,11.888000000000002,734.8969566918772,3379.7635,754.7502999999999,2240.1099000000004
1047,48859,13.575972222222223,36.337325644576545,-17.569000000000003,29.443,12.035,735.9966532756987,3382.0434,756.8923000000001,2237.9701999999997
1048,48860,13.576249999999998,36.21760968092731,-17.598999999999997,29.214999999999996,12.185,737.0970466554872,3384.3213000000005,759.0337999999999,2235.8291
1049,48861,13.576527777777779,36.184828948055014,-17.671,29.054000000000002,12.367,738.1980709832253,3386.5971,761.1749000000001,2233.6866
1050,48862,13.576805555555556,36.192136024280195,-17.785,28.913,12.554000000000002,739.2998060222769,3388.8709000000003,763.3156,2231.5427
1051,48863,13.577083333333334,36.10238521206043,-17.826999999999998,28.74,12.633000000000001,740.4022027221334,3391.1426,765.4558,2229.3975
1052,48864,13.577361111111111,36.077232723699865,-17.860999999999997,28.678000000000004,12.654000000000002,741.5052043197936,3393.4121999999998,767.5955,2227.2509
1053,48865,13.577638888888888,36.29834271698916,-17.934,28.948,12.568000000000001,742.6089448171972,3395.6798000000003,769.7347,2225.103
1054,48866,13.577916666666667,36.686088984790956,-18.0,29.47,12.385000000000002,743.7133035267104,3397.9453000000003,771.8735,2222.9537
1055,48867,13.578194444444444,37.01314451650927,-18.047,29.943,12.153000000000002,744.8183138311554,3400.2087,774.0118,2220.8031
1056,48868,13.57847222222222,37.24718924966017,-18.009,30.349,11.915000000000001,745.9239190646956,3402.47,776.1496,2218.6511
1057,48869,13.57875,37.39932199920207,-17.962,30.661,11.661000000000001,747.0302523268008,3404.7293,778.2869000000001,2216.4978
1058,48870,13.579027777777776,37.508914380450946,-17.891000000000002,30.944,11.371,748.137194270974,3406.9865,780.4238,2214.3431
1059,48871,13.579305555555555,37.63260301919069,-17.805,31.256,11.057000000000002,749.244859386047,3409.2417,782.5602,2212.1871
1060,48872,13.579583333333332,37.76863728015614,-17.721,31.560000000000002,10.789000000000001,750.3531628864424,3411.4948000000004,784.6960999999999,2210.0298
1061,48873,13.57986111111111,37.97373130204616,-17.666000000000004,31.923000000000002,10.528000000000002,751.4620483477122,3413.7457999999997,786.8315,2207.8711
1062,48874,13.580138888888888,38.07388964894446,-17.598000000000003,32.163,10.270000000000001,752.5716683173601,3415.9947999999995,788.9665,2205.7111
1063,48875,13.580416666666668,38.06209530490933,-17.583000000000002,32.18300000000001,10.189000000000002,753.6819187218605,3418.2417,791.101,2203.5498000000002
1064,48876,13.580694444444443,38.06459107884912,-17.673000000000002,32.089,10.338000000000001,754.7927438239126,3420.4865,793.2349999999999,2201.3871
1065,48877,13.58097222222222,38.27512061378775,-17.813,32.183,10.580000000000002,755.9042768314717,3422.7293,795.3685,2199.2231
1066,48878,13.58125,38.57984139417891,-17.951,32.415,10.744000000000002,757.0164324840016,3424.97,797.5015,2197.0578
1067,48879,13.581527777777776,38.86486393903882,-18.011999999999997,32.711,10.772000000000002,758.1292573828306,3427.2087,799.6341,2194.8911
1068,48880,13.581805555555556,39.08699566351961,-18.038,32.94500000000001,10.818999999999999,759.2426805947791,3429.4453000000003,801.7661,2192.7231
1069,48881,13.582083333333333,39.29358041716229,-18.095000000000002,33.126,10.919,760.3567381616311,3431.6797999999994,803.8977,2190.5538
1070,48882,13.582361111111112,39.493969982770786,-18.153,33.3,11.016000000000002,761.4713555740029,3433.9122,806.0288,2188.3831
1071,48883,13.582638888888889,39.597547954387274,-18.145999999999997,33.418,11.042000000000002,762.586800809014,3436.1426999999994,808.1594,2186.2112
1072,48884,13.582916666666666,39.575423686929746,-18.119999999999997,33.388,11.096,763.7028011977721,3438.3710999999994,810.2895000000001,2184.0379000000003
1073,48885,13.583194444444445,39.378873028566986,-18.052,33.164,11.179,764.8194258610127,3440.5974,812.4192,2181.8633
1074,48886,13.583472222222222,39.178989522446855,-17.996000000000002,32.902,11.34,765.9367358960742,3442.8216999999995,814.5484,2179.6874000000003
1075,48887,13.58375,39.04350622062522,-17.971,32.684000000000005,11.541,767.0546456740614,3445.0438999999997,816.6771,2177.5101999999997
1076,48888,13.584027777777777,39.019154949844825,-17.972,32.53,11.887,768.1732354207248,3447.2640999999994,818.8053,2175.3316999999997
1077,48889,13.584305555555556,39.01165555318052,-17.992,32.343,12.334,769.2924205814008,3449.4822,820.933,2173.1519
1078,48890,13.584583333333333,38.98106151710084,-18.02,32.111,12.794,770.4122174181775,3451.6982000000003,823.0602999999999,2170.9708
1079,48891,13.58486111111111,38.90176177244419,-17.987000000000002,31.844,13.258000000000001,771.5326670566603,3453.9122,825.1869999999999,2168.7884000000004
