,index,time,mod_B,Bx,By,Bz,r_sat,posX,posY,posZ
1530,51550,14.319583333333332,7.1023134963193515,3.1379999999999995,-6.3370000000000015,-0.662,2573.685134057307,4403.3825,-3813.707,1274.9066
1531,51551,14.31986111111111,7.122025975802111,3.3209999999999993,-6.162000000000001,-1.313,2574.9813285560667,4405.5934,-3813.7630000000004,1273.1632
1532,51552,14.320138888888888,7.034701699432608,3.286,-6.104000000000001,-1.1960000000000002,2576.2773304069265,4407.8034,-3813.8182,1271.4195
1533,51553,14.320416666666668,7.0656255915523865,3.1999999999999993,-6.104000000000001,-1.557,2577.5731392180724,4410.0125,-3813.8725999999997,1269.6754999999998
1534,51554,14.320694444444445,7.11601594995402,3.2109999999999994,-6.099000000000002,-1.7689999999999997,2578.8688917867084,4412.2208,-3813.9263,1267.9312
1535,51555,14.32097222222222,7.014802990818773,3.1659999999999995,-6.064000000000001,-1.5530000000000002,2580.164471263498,4414.4282,-3813.9791999999993,1266.1867
1536,51556,14.321250000000001,7.020073005318393,3.1499999999999995,-6.086000000000001,-1.5230000000000001,2581.4598664808773,4416.634599999999,-3814.0314,1264.442
1537,51557,14.321527777777778,6.962676855922586,3.223,-6.016000000000002,-1.378,2582.755139948885,4418.840200000001,-3814.0828,1262.697
1538,51558,14.321805555555553,6.723860870065652,3.4499999999999993,-5.701000000000002,-0.898,2584.0502167522945,4421.0449,-3814.1333999999997,1260.9517
1539,51559,14.322083333333333,6.557327046899523,3.2959999999999994,-5.609000000000002,-0.8210000000000001,2585.345117767971,4423.248699999999,-3814.1831999999995,1259.2061999999999
1540,51560,14.32236111111111,6.674538186271767,3.3519999999999994,-5.666000000000001,-1.1,2586.6399586831285,4425.4517,-3814.2322999999997,1257.4604
1541,51561,14.32263888888889,6.759656426180256,3.175,-5.881000000000002,-1.013,2587.9346648359597,4427.6538,-3814.2807000000003,1255.7143
1542,51562,14.322916666666668,6.902552716205797,3.377,-5.812000000000002,-1.569,2589.229192772201,4429.855,-3814.3283,1253.968
1543,51563,14.323194444444443,6.7982481566944895,3.4909999999999997,-5.701000000000002,-1.236,2590.5235420451554,4432.0553,-3814.3751,1252.2215
1544,51564,14.323472222222222,6.626855061037627,3.4179999999999993,-5.610000000000001,-0.8719999999999999,2591.8176166288004,4434.2546,-3814.4210999999996,1250.4747
1545,51565,14.32375,6.588548398547287,3.4599999999999995,-5.471000000000002,-1.2269999999999999,2593.111648947175,4436.4531,-3814.4664000000002,1248.7277
1546,51566,14.324027777777776,6.663883702466604,3.312,-5.681000000000002,-1.0790000000000002,2594.4055533931546,4438.6508,-3814.5109,1246.9804
1547,51567,14.324305555555558,6.802663154971001,3.279,-5.812000000000001,-1.321,2595.6992022515083,4440.8475,-3814.5545999999995,1245.2329000000002
1548,51568,14.324583333333333,7.09534854675935,3.0889999999999995,-6.157000000000002,-1.7009999999999998,2596.992711718375,4443.0433,-3814.5976,1243.4850999999999
1549,51569,14.32486111111111,7.4185080036352335,2.9039999999999995,-6.631000000000002,-1.6219999999999999,2598.2860383339785,4445.238200000001,-3814.6398,1241.7371
1550,51570,14.32513888888889,7.315747466937335,2.9659999999999997,-6.5740000000000025,-1.227,2599.579181193097,4447.4322,-3814.6812000000004,1239.9888999999998
1551,51571,14.325416666666666,7.091037935309612,3.1389999999999993,-6.307000000000001,-0.8070000000000002,2600.872182625394,4449.6253,-3814.7218999999996,1238.2404000000001
1552,51572,14.325694444444443,6.983038522018908,3.143,-6.217000000000001,-0.4830000000000001,2602.1650526837147,4451.8176,-3814.7617999999993,1236.4915999999998
1553,51573,14.325972222222223,7.014980826773513,3.04,-6.266000000000001,-0.8400000000000001,2603.4578006772135,4454.009,-3814.8010000000004,1234.7426
1554,51574,14.326250000000002,7.040143890574965,3.1829999999999994,-6.184000000000001,-1.091,2604.750362097135,4456.199500000001,-3814.8394,1232.9933999999998
