,index,time,mod_B,Bx,By,Bz,r_sat,posX,posY,posZ
1002,25203,7.001250000000001,35.227147273090395,-6.0,34.404,4.617,719.5744479084949,3341.185,533.9418000000001,2331.4743000000003
1003,25204,7.0015277777777785,35.23384539047647,-6.009,34.382,4.816000000000001,720.6634456853932,3343.6205,536.0172,2329.4252
1004,25205,7.001805555555556,35.21512063020657,-6.045,34.314,5.11,721.7530691437493,3346.0539,538.0923,2327.3746
1005,25206,7.002083333333333,35.25327787596495,-6.209999999999999,34.235,5.6739999999999995,722.8433721337967,3348.4852,540.1671,2325.3226
1006,25207,7.002361111111111,35.299363620326076,-6.4239999999999995,34.14,6.263999999999999,723.9344338561317,3350.9145,542.2416000000001,2323.2691999999997
1007,25208,7.002638888888889,35.336780300417864,-6.537000000000001,34.052,6.813,725.0261703949084,3353.3417,544.3158000000001,2321.2144
1008,25209,7.002916666666667,35.37952318785543,-6.5920000000000005,34.046,7.009,726.1185095141338,3355.7668,546.3896,2319.1581
1009,25210,7.0031944444444445,35.34389538520054,-6.714,33.936,7.243,727.2115996419305,3358.1899,548.4631,2317.1004000000003
1010,25211,7.003472222222223,35.21901476475456,-6.8420000000000005,33.721,7.514,728.3054381759197,3360.611,550.5363,2315.0413
1011,25212,7.003749999999999,35.11621747853832,-6.859999999999999,33.551,7.773000000000001,729.3998462841694,3363.0299,552.6090999999999,2312.9808000000003
1012,25213,7.004027777777777,35.012104321220114,-7.388,33.213,8.255999999999998,730.4949418763364,3365.4468,554.6816,2310.9188000000004
1013,25214,7.004305555555556,34.93906399719374,-7.722000000000001,32.925,8.778,731.5906832752241,3367.8616,556.7537,2308.8554
1014,25215,7.004583333333334,34.945657312461584,-7.729000000000001,32.82,9.181999999999999,732.6871634289935,3370.2744,558.8255,2306.7906000000003
1015,25216,7.004861111111111,34.936599834557455,-7.652000000000001,32.798,9.29,733.7842973408285,3372.6851,560.897,2304.7244
1016,25217,7.005138888888889,34.89806540483298,-7.677,32.772000000000006,9.216,734.8821511629532,3375.0938,562.9681,2302.6568
1017,25218,7.005416666666667,34.865192814610964,-7.715000000000001,32.758,9.108999999999998,735.980584740148,3377.5004,565.0388,2300.5877
1018,25219,7.005694444444444,34.80210949066163,-7.772,32.660000000000004,9.171,737.0797204395235,3379.9049,567.1092000000001,2298.5173
1019,25220,7.005972222222222,34.842636725712936,-7.651000000000001,32.723,9.202,738.1794448302969,3382.3073000000004,569.1793,2296.4454
1020,25221,7.00625,34.92801639085736,-7.628,32.851,9.088,739.2798788079153,3384.7077,571.249,2294.3720999999996
1021,25222,7.006527777777778,34.97216120001737,-7.705000000000001,32.905,8.997,740.381019573295,3387.1061,573.3183,2292.2974
