,time,mod_B,Bx,By,Bz,r_sat
3061,,,,,,731.7691291147203
3062,,,,,,730.6665296491356
3063,,,,,,729.5638371160258
3064,,,,,,728.4630102295723
3065,,,,,,727.3616880056834
3066,0.8520833333333332,,,,,726.2608448152087
3067,0.852361111111111,,,,,725.1618762803582
3068,0.8526388888888888,,,,,724.0628251612989
3069,0.8529166666666667,,,,,722.9645934355467
3070,0.8531944444444444,,,,,721.8662013667672
3071,0.8534722222222222,12.0058088648787,-6.0605,-7.036,7.6095,720.769037328092
3072,0.85375,11.952372714235445,-5.949,-7.0185,7.629499999999998,719.6726998154991
3073,0.8540277777777778,11.898766354122598,-5.8545,-6.9905,7.644499999999999,718.5769525190253
3074,0.8543055555555557,11.861717677048295,-5.7675,-6.972999999999999,7.669,717.4816984839363
3075,0.8545833333333335,11.835629186908484,-5.675,-6.961,7.708499999999999,716.3877814114694
3076,0.8548611111111111,11.803808559104981,-5.5755,-6.9435,7.748,715.293458712631
3077,0.8551388888888889,11.76714584128199,-5.475,-6.926,7.7795000000000005,714.2004793802871
3078,0.8554166666666665,11.724102577596293,-5.367,-6.906000000000001,7.8075,713.1080001873197
3079,0.8556944444444443,11.685459800538446,-5.2565,-6.891500000000001,7.8375,712.0165286448619
3080,0.8559722222222221,11.677627295388392,-5.159000000000001,-6.895999999999999,7.886500000000001,710.9255076972195
3081,0.85625,11.687888913315357,-5.063000000000001,-6.9185,7.944000000000001,709.8349923866917
3082,0.8565277777777777,11.705394162521825,-4.970000000000001,-6.9515,7.999499999999999,708.7449336364707
3083,0.8568055555555556,11.735802742036864,-4.879,-7.011,8.047999999999998,707.6553837894644
3084,0.8570833333333333,11.767189989542958,-4.7795000000000005,-7.087999999999999,8.086,706.5673676972156
3085,0.8573611111111111,11.799978760574104,-4.6775,-7.169499999999999,8.121500000000001,705.4796981246441
3086,0.857638888888889,11.836718052315007,-4.5575,-7.272,8.152,704.3915925258698
3087,0.8579166666666668,11.860729720383985,-4.4185,-7.3815,8.165,703.3059809664815
3088,0.8581944444444444,11.87693972578795,-4.276,-7.488499999999999,8.167,702.2197720639424
3089,0.8584722222222222,11.87949508607163,-4.1370000000000005,-7.5815,8.1565,701.1351569816147
3090,0.85875,11.882224055285272,-4.01,-7.6674999999999995,8.1435,700.0501183182728
3091,0.8590277777777777,11.875526409384975,-3.8949999999999996,-7.741499999999999,8.119499999999999,698.9663402154847
3092,0.8593055555555555,11.865225851200643,-3.7939999999999996,-7.7935,8.102500000000001,697.8832197445104
3093,0.8595833333333334,11.856535676579394,-3.69,-7.8265,8.106,696.8015336035837
3094,0.8598611111111112,11.838222934630013,-3.596,-7.8420000000000005,8.1065,695.7194356615655
3095,0.8601388888888888,11.824995951373515,-3.521,-7.853999999999999,8.108500000000001,694.6378686187859
3096,0.8604166666666668,11.817000052889904,-3.4579999999999997,-7.872,8.1065,693.5577101923259
3097,0.8606944444444444,11.808752749549802,-3.3890000000000002,-7.8855,8.1105,692.4780866245474
3098,0.8609722222222222,11.792307269995979,-3.3365,-7.891500000000001,8.102500000000001,691.3989707751894
3099,0.8612499999999998,11.74945860454855,-3.2945,-7.8774999999999995,8.071,690.320393278851
3100,0.8615277777777777,11.667174068728038,-3.2615000000000003,-7.8285,8.0125,689.2425027012923
3101,0.8618055555555555,11.560414071303848,-3.239,-7.7545,7.9384999999999994,688.1658902819636
3102,0.8620833333333333,11.444552219287567,-3.2375,-7.655499999999999,7.867,687.0892682031385
3103,0.862361111111111,11.33226784452256,-3.2520000000000002,-7.5455,7.8045,686.0144269820712
3104,0.8626388888888888,11.228619995351165,-3.279,-7.429,7.755,684.9388762548638
3105,0.8629166666666667,11.128489688632506,-3.3095,-7.3165000000000004,7.7045,683.8654911726248
3106,0.8631944444444445,11.029547928179106,-3.3395,-7.1935,7.665000000000001,682.7919309967206
3107,0.8634722222222223,10.932159919247432,-3.3775,-7.042,7.649500000000001,681.7183484482875
3108,0.8637499999999999,10.85819859599188,-3.4185000000000003,-6.8965000000000005,7.658500000000001,680.6469666785993
3109,0.8640277777777777,10.831162679971158,-3.4599999999999995,-6.792999999999999,7.694,679.5755915511081
3110,0.8643055555555555,10.818784046740188,-3.5095,-6.703,7.733,678.5044015670633
3111,0.8645833333333333,10.837045930510769,-3.5645000000000002,-6.6395,7.788000000000001,677.434310728414
3112,0.8648611111111111,10.878066521675622,-3.6135000000000006,-6.606999999999999,7.85,676.3651447878838
3113,0.8651388888888889,10.927871350359135,-3.6494999999999997,-6.611,7.898999999999999,675.2969060436462
3114,0.8654166666666667,10.976736787406356,-3.6644999999999994,-6.6345,7.94,674.2290419320525
3115,0.8656944444444443,11.014005776737182,-3.6620000000000004,-6.667,7.9655000000000005,673.1610196488209
3116,0.8659722222222221,11.05548138933805,-3.6574999999999998,-6.7045,7.9935,672.0950230994222
3117,0.86625,11.096445342991602,-3.6545,-6.748,8.015,671.0292312241763
3118,0.8665277777777778,11.144548308478006,-3.646,-6.795999999999999,8.045,669.9645597291524
3119,0.8668055555555556,11.210200544593302,-3.626,-6.858,8.0925,668.8997379748093
3120,0.8670833333333334,11.289492050132282,-3.5875,-6.9415,8.1485,667.8365873459402
3121,0.867361111111111,11.377055660407047,-3.5375,-7.0405,8.207,666.7731059917551
3122,0.8676388888888888,11.46646775384643,-3.4754999999999994,-7.149499999999999,8.2635,665.7105749499619
3123,0.8679166666666667,11.543208165410517,-3.4044999999999996,-7.2485,8.313500000000001,664.6495411772862
3124,0.8681944444444445,11.608385848170279,-3.3270000000000004,-7.338000000000001,8.357,663.5883682933686
3125,0.8684722222222222,11.672472767156068,-3.2535000000000003,-7.4185,8.404,662.5285148760986
3126,0.86875,11.739342496494425,-3.193,-7.4965,8.450999999999999,661.469260739706
3127,0.8690277777777778,11.814618423800237,-3.1355,-7.595999999999999,8.4885,660.4105980752215
3128,0.8693055555555557,11.878630929109631,-3.0795,-7.6934999999999985,8.510499999999999,659.3530840751682
3129,0.8695833333333333,11.909522807400807,-3.027,-7.7585,8.5135,658.2956224124018
3130,0.8698611111111111,11.931426716868359,-2.977,-7.8135,8.511500000000002,657.2387734626509
3131,0.8701388888888889,11.944773344438143,-2.9284999999999997,-7.856999999999999,8.507,656.183439726964
3132,0.8704166666666666,11.954188167751083,-2.8825,-7.8985,8.497499999999999,655.1283509956761
3133,0.8706944444444444,11.959141210806067,-2.8405,-7.9334999999999996,8.486,654.0742403869622
3134,0.8709722222222223,11.967941729888226,-2.8075,-7.966999999999999,8.478,653.0203803609947
3135,0.8712500000000001,11.973863975342294,-2.774,-7.9944999999999995,8.471499999999999,651.9678567456158
3136,0.8715277777777779,11.97789539109438,-2.7399999999999998,-8.017,8.467,650.9152354886742
3137,0.8718055555555557,11.99209509426939,-2.7135000000000002,-8.043499999999998,8.4705,649.8636028649366
3138,0.8720833333333333,12.009404491897172,-2.6870000000000003,-8.075,8.4735,648.8129613412825
3139,0.8723611111111111,12.026517710875414,-2.6639999999999997,-8.1075,8.474,647.7631227441693
3140,0.872638888888889,12.040815732333087,-2.645,-8.1375,8.471499999999999,646.713741740271
3141,0.8729166666666668,12.053254187147967,-2.628,-8.1645,8.468499999999999,645.6658972892301
3142,0.8731944444444444,12.065712639541852,-2.6095,-8.195,8.4625,644.6183249197088
3143,0.8734722222222222,12.082672200304037,-2.5875,-8.2305,8.459,643.5708375342233
3144,0.87375,12.101991427033816,-2.568,-8.2685,8.4555,642.5254649564158
3145,0.8740277777777777,12.12452138230619,-2.5484999999999998,-8.3105,8.4525,641.4792638252311
3146,0.8743055555555556,12.150482140639525,-2.5300000000000002,-8.358,8.448500000000001,640.4351841394418
3147,0.8745833333333334,12.179018577044705,-2.5115,-8.409,8.4445,639.3911998124245
3148,0.8748611111111112,12.209956449553783,-2.492,-8.4655,8.438500000000001,638.3475048885603
3149,0.875138888888889,12.24201789943145,-2.4699999999999998,-8.5265,8.43,637.3048296988518
3150,0.8754166666666666,12.275509205324234,-2.445,-8.591,8.4205,636.2637108927543
3151,0.8756944444444444,12.307846054448358,-2.414,-8.6585,8.4075,635.2223555765931
3152,0.8759722222222223,12.335256168803305,-2.3785,-8.7255,8.3885,634.1823675829582
3153,0.87625,12.358900568011704,-2.3369999999999997,-8.792,8.3655,633.1428760292656
3154,0.8765277777777778,12.376762147266142,-2.2915,-8.855,8.338,632.1042224158505
3155,0.8768055555555556,12.391720512100004,-2.2459999999999996,-8.916500000000001,8.307,631.0658770025148
3156,0.8770833333333334,12.404230427559783,-2.1975000000000002,-8.975999999999999,8.2745,630.0287642093072
3157,0.8773611111111113,12.416710333256551,-2.143,-9.0375,8.2405,628.9926920681341
3158,0.8776388888888889,12.435197666301892,-2.085,-9.104000000000001,8.21,627.9567415120973
3159,0.8779166666666667,12.460136455914117,-2.0195,-9.18,8.1795,626.9220329753693
3160,0.8781944444444445,12.483806550888234,-1.968,-9.259,8.139,625.8879813208587
3161,0.8784722222222223,12.510294680781906,-1.911,-9.344000000000001,8.096,624.8549799358802
3162,0.8787499999999999,12.54038520142025,-1.8509999999999998,-9.434000000000001,8.052,623.8217774499467
3163,0.8790277777777777,12.570033552063416,-1.791,-9.5225,8.007499999999999,622.7901605836037
3164,0.8793055555555556,12.602624944827962,-1.7290000000000003,-9.6135,7.963500000000001,621.758877973597
3165,0.8795833333333334,12.636301862095571,-1.6685000000000003,-9.703500000000002,7.9205,620.7284579974989
3166,0.8798611111111111,12.67751685070858,-1.5985,-9.7975,7.885,619.698576963855
3167,0.8801388888888889,12.733141256186551,-1.5100000000000002,-9.902,7.861500000000001,618.6700907334257
3168,0.8804166666666667,12.786515592607707,-1.416,-10.001999999999999,7.839,617.6423462370285
3169,0.8806944444444446,12.836454816264498,-1.322,-10.096,7.8165000000000004,616.6150763683759
3170,0.8809722222222222,12.88851180315245,-1.2245,-10.188500000000001,7.798,615.5880327078953
3171,0.88125,12.93941171382996,-1.1155,-10.277,7.782500000000001,614.5621907405484
3172,0.8815277777777778,12.993586966269168,-0.9810000000000001,-10.361,7.7795000000000005,613.53762971384
3173,0.8818055555555556,13.051104665889396,-0.8150000000000001,-10.437999999999999,7.792,612.513428848034
3174,0.8820833333333333,13.113223650193724,-0.6375,-10.5115,7.814,611.490635526407
3175,0.8823611111111112,13.18798287267617,-0.462,-10.586,7.8515,610.467886031212
3176,0.882638888888889,13.273261920115944,-0.276,-10.658999999999999,7.904999999999999,609.4460247556481
3177,0.8829166666666666,13.373477763842882,-0.083,-10.7325,7.9784999999999995,608.4250585118525
3178,0.8831944444444444,13.483239308489631,0.10400000000000001,-10.805499999999999,8.064,607.4042624874064
3179,0.8834722222222222,13.598577618633502,0.2845,-10.873000000000001,8.162,606.3854905597582
3180,0.88375,13.726694267011268,0.487,-10.935500000000001,8.2825,605.366172935584
3181,0.8840277777777776,13.860137427168608,0.687,-10.9845,8.4245,604.3488857252723
3182,0.8843055555555555,14.00603473507045,0.877,-11.033999999999999,8.582,603.3313740328431
3183,0.8845833333333333,14.161270617426954,1.0554999999999999,-11.080499999999999,8.755,602.31558305303
3184,0.8848611111111111,14.324674080061996,1.223,-11.1235,8.942499999999999,601.2993653434896
3185,0.8851388888888888,14.491676412686008,1.377,-11.1645,9.136,600.2853953496046
3186,0.8854166666666666,14.653962825802447,1.5055,-11.198,9.3315,599.2718232716697
3187,0.8856944444444445,14.802421491093948,1.5989999999999998,-11.225,9.516,598.2582368805911
3188,0.8859722222222223,14.953148439375571,1.6695,-11.263000000000002,9.693000000000001,597.2452619379887
3189,0.8862499999999999,15.112009644650179,1.721,-11.316500000000001,9.866499999999998,596.2346507745597
3190,0.8865277777777777,15.268951584833845,1.7559999999999998,-11.3845,10.022499999999999,595.2239311692597
3191,0.8868055555555555,15.42695958379356,1.763,-11.468,10.167,594.2137234923143
3192,0.8870833333333333,15.58105768232696,1.7215,-11.564,10.2995,593.2039304185037
3193,0.887361111111111,15.73146988523323,1.6134999999999997,-11.6725,10.422500000000001,592.196412399243
3194,0.8876388888888889,15.874178506303876,1.4665,-11.78,10.539,591.188482736372
3195,0.8879166666666667,15.99703724912835,1.3095,-11.869499999999999,10.644499999999999,590.1823182333283
3196,0.8881944444444445,16.10805659444987,1.134,-11.9505,10.741,589.1759565224711
3197,0.8884722222222221,16.213676025195518,0.9575000000000001,-12.03,10.828,588.1707418061892
3198,0.8887499999999999,16.31064859225408,0.7949999999999999,-12.1045,10.9035,587.1668892308544
3199,0.8890277777777778,16.400430992812353,0.6525,-12.174499999999998,10.9695,586.163260663559
3200,0.8893055555555556,16.489452636458253,0.513,-12.247,11.0295,585.1610885264163
3201,0.8895833333333334,16.576535600058293,0.3745,-12.325999999999999,11.077499999999999,584.1590577867901
3202,0.889861111111111,16.65148147313025,0.246,-12.3945,11.116999999999999,583.1575579820619
3203,0.8901388888888888,16.721760373836243,0.12500000000000003,-12.462,11.149000000000001,582.157435705401
3204,0.8904166666666666,16.78630750046001,0.013000000000000017,-12.5255,11.1755,581.158480397678
3205,0.8906944444444445,16.846752216673693,-0.08699999999999998,-12.583,11.2015,580.1599794685189
3206,0.8909722222222222,16.903599180352096,-0.174,-12.6355,11.227,579.1620163669772
3207,0.89125,16.956252836343293,-0.24499999999999997,-12.675,11.260499999999999,578.1652274706844
3208,0.8915277777777778,17.00435274422405,-0.30249999999999994,-12.694999999999999,11.309,577.1689009031247
3209,0.8918055555555556,17.042360223865707,-0.348,-12.693,11.367,576.1737549039508
3210,0.8920833333333332,17.072869252120455,-0.38549999999999995,-12.6655,11.442,575.1790780770643
3211,0.892361111111111,17.088852389789082,-0.41,-12.61,11.526,574.1858793376905
3212,0.8926388888888889,17.08841884142591,-0.39449999999999996,-12.534,11.6085,573.1929370549265
3213,0.8929166666666667,17.047518844394922,-0.33849999999999997,-12.4275,11.6645,572.201403987433
3214,0.8931944444444444,16.974626630650818,-0.27149999999999996,-12.301,11.693999999999999,571.2101334803588
3215,0.8934722222222222,16.896460502128843,-0.16849999999999996,-12.177000000000001,11.7125,570.219347150502
3216,0.89375,16.811237803921518,2.2204460492503132e-17,-12.0645,11.7075,569.2300485649434
3217,0.8940277777777779,16.727511358537466,0.17500000000000002,-11.959,11.6945,568.2419521350807
3218,0.8943055555555555,16.657676225992628,0.3550000000000001,-11.864,11.6875,567.2543484124712
3219,0.8945833333333333,16.592809775622694,0.533,-11.771,11.6825,566.2672411386893
3220,0.8948611111111111,16.52909675390643,0.695,-11.6765,11.6785,565.281124911719
3221,0.8951388888888889,16.476471853828414,0.8504999999999999,-11.5885,11.6815,564.2957940383062
3222,0.8954166666666667,16.427083284929193,1.0314999999999999,-11.512,11.673,563.3107459716562
3223,0.8956944444444443,16.392582224896724,1.232,-11.448,11.668000000000001,562.3271392299034
3224,0.8959722222222222,16.372894330264273,1.4435,-11.3955,11.6675,561.3452582141203
3225,0.89625,16.366421669075987,1.6640000000000001,-11.3535,11.67,560.3631658604327
3226,0.8965277777777778,16.36613290456851,1.8979999999999997,-11.3225,11.664000000000001,559.3818700822135
3227,0.8968055555555555,16.3690641226064,2.1405,-11.302000000000001,11.645999999999999,558.4018048387425
