,time,mod_B,Bx,By,Bz,r_sat
0,,,,,,1799.3163732759904
1,,,,,,1797.9851046590002
2,,,,,,1796.6544428316056
3,,,,,,1795.3232368617928
4,,,,,,1793.9916598592108
5,,,,,,1792.6605967094456
6,,,,,,1791.329260444798
7,,,,,,1789.9982705597076
8,,,,,,1788.6678947060027
9,,,,,,1787.3371527676045
10,,,,,,1786.005949151734
11,,,,,,1784.6743099981668
12,,,,,,1783.3431929785966
13,,,,,,1782.01279141771
14,,,,,,1780.6817670309238
15,,,,,,1779.3503831355965
16,,,,,,1778.0195260911205
17,,,,,,1776.688407130735
18,,,,,,1775.356767662778
19,,,,,,1774.0256587368676
20,,,,,,1772.6951773113924
21,,,,,,1771.36434214987
22,,,,,,1770.0329929370546
23,,,,,,1768.7012924559276
24,,,,,,1767.3711106013689
25,,,,,,1766.0395967298127
26,,,,,,1764.7086534722284
27,,,,,,1763.3772675459677
28,,,,,,1762.0465182165444
29,,,,,,1760.7154235216221
30,,,,,,1759.384715074324
31,,,,,,1758.0537595379228
32,,,,,,1756.722366581238
33,,,,,,1755.3914608379246
34,,,,,,1754.060215933804
35,,,,,,1752.7287864063373
36,,,,,,1751.3988319436903
37,,,,,,1750.0673091855697
38,,,,,,1748.736435282538
39,,,,,,1747.4053226056249
40,,,,,,1746.0747653547987
41,,,,,,1744.7428917396383
42,,,,,,1743.412409534084
43,,,,,,1742.0816929050243
44,,,,,,1740.7505524180788
45,,,,,,1739.4191789299048
46,,,,,,1738.088219922599
47,,,,,,1736.756935712352
48,,,,,,1735.427296331237
49,,,,,,1734.096254035343
50,1.5138888888888888,500.4120009552129,347.45,-29.809999999999995,-358.89,1732.7648384201111
51,1.5416666666666667,502.5178574936417,344.27,-32.809999999999995,-364.59,1731.4339920583825
52,1.5694444444444444,504.3466527102168,339.45000000000005,-32.9,-371.56,1730.1038108316552
53,1.5972222222222223,505.92345241152833,335.85,-34.86,-376.76,1728.7723256346953
54,1.625,503.30566428364386,332.83000000000004,-32.779999999999994,-376.12,1727.441364070336
55,1.652777777777778,509.78244085099675,339.51,-29.649999999999995,-379.12,1726.1112141754875
56,1.6805555555555556,510.34767933243313,342.32,-35.65,-376.83,1724.7806057824982
57,1.7083333333333333,505.54073653860974,344.51,-38.31,-367.99,1723.4495883367554
58,1.736111111111111,507.67310722550593,350.55,-45.62,-364.37,1722.1191017747988
59,1.7638888888888888,509.61809406652736,354.77,-47.169999999999995,-362.79999999999995,1720.7883981499526
60,1.7916666666666667,509.5702146907725,355.52,-49.62,-361.66999999999996,1719.4572892467995
61,1.8194444444444446,508.4216684013379,355.92,-48.48,-359.81,1718.1267617142894
62,1.8472222222222223,509.5694556191531,355.84000000000003,-48.61999999999999,-361.49,1716.7960196378153
