,time,mod_B,Bx,By,Bz,r_sat
25234,7.009305555555555,10.585005904580308,-7.05,3.789,6.927,5308.826787330105
25235,7.0095833333333335,10.32540468940564,-6.923,3.9530000000000003,6.562,5308.158868069926
25236,7.009861111111111,10.117997133820507,-6.845000000000001,3.9849999999999994,6.296,5307.490679952825
25237,7.010138888888889,9.88745654857709,-6.742999999999999,3.7019999999999995,6.212,5306.8222312642065
25238,7.010416666666667,9.769599480019638,-6.428,3.717,6.348999999999999,5306.1536135398255
25239,7.010694444444445,9.62784731910514,-6.288,3.586,6.348000000000001,5305.484735477128
25240,7.010972222222222,9.628613711225515,-6.307,3.687,6.272,5304.815688556923
25241,7.0112499999999995,9.7097597292621,-6.226999999999999,3.9560000000000004,6.313000000000001,5304.146381373865
25242,7.011527777777777,9.89114760783601,-6.387,4.246,6.246,5303.476805885051
25243,7.011805555555556,9.934273702692108,-6.462999999999999,4.199,6.268,5302.807069950739
25244,7.012083333333334,9.875077062990446,-6.525,4.139,6.148999999999999,5302.137065808696
25245,7.012361111111112,9.975216238257694,-6.600999999999999,4.156999999999999,6.2170000000000005,5301.466793600828
25246,7.0126388888888895,10.007488546083877,-6.575,4.239,6.241,5300.796361171805
25247,7.0129166666666665,10.197733522700032,-6.525,4.540000000000001,6.388,5300.1256684983455
25248,7.013194444444444,10.361952808230695,-6.767,4.590999999999999,6.363999999999999,5299.454807647426
25249,7.013472222222222,10.544416010381989,-6.978,4.607,6.4239999999999995,5298.783679032536
25250,7.01375,10.581247941523722,-6.914,4.474,6.644,5298.112290804771
25251,7.014027777777779,10.539736524221086,-6.8629999999999995,4.379,6.694,5297.440734642856
25252,7.014305555555555,10.374130373192735,-6.761,4.256,6.618,5296.768927133707
25253,7.0145833333333325,10.318385968745305,-6.7379999999999995,4.3469999999999995,6.494,5296.096852177022
25254,7.014861111111111,10.39901865562323,-6.616,4.478,6.656999999999999,5295.42460952487
25255,7.015138888888889,10.44174990123782,-6.573,4.404000000000001,6.814,5294.752107687744
25256,7.015416666666667,10.513528522812882,-6.633,4.267,6.952,5294.07934668251
25257,7.015694444444444,10.571497717920577,-6.6899999999999995,4.308,6.959999999999999,5293.4064186511805
25258,7.015972222222222,10.696140472151626,-6.8740000000000006,4.256,7.003,5292.733131369809
25259,7.016249999999999,10.772503423067453,-6.9430000000000005,4.259,7.05,5292.059684875336
25260,7.016527777777777,11.043238745947676,-7.215999999999999,4.525,7.028999999999999,5291.385971493384
25261,7.016805555555555,11.222155274277753,-7.45,4.61,7.013,5290.71209905093
25262,7.017083333333334,11.284723700649478,-7.468000000000001,4.782,6.979000000000001,5290.0379518836735
25263,7.017361111111112,11.436931843811958,-7.516999999999999,4.739,7.2,5289.363546137479
25264,7.017638888888889,11.498299439482343,-7.635,4.561,7.287999999999999,5288.688981561488
25265,7.017916666666667,11.66665050475071,-7.784999999999999,4.603,7.37,5288.014157783904
25266,7.018194444444444,11.771556651522348,-7.8709999999999996,4.804,7.317,5287.339159292127
25267,7.018472222222222,11.682729732387035,-8.053,4.737,7.014,5286.663902508559
25268,7.01875,11.526512568856202,-7.954000000000001,4.6739999999999995,6.909999999999999,5285.988487814726
25269,7.019027777777778,11.46048345402584,-7.726000000000001,4.638,7.081,5285.3127073562255
25270,7.019305555555556,11.254675872720634,-7.5329999999999995,4.446,7.081999999999999,5284.636768526891
25271,7.019583333333334,11.250279418752228,-7.522999999999999,4.507,7.047,5283.960563777357
25272,7.01986111111111,11.311350803507068,-7.678,4.372999999999999,7.061999999999999,5283.284207914036
25273,7.020138888888889,11.219877272056054,-7.6190000000000015,4.369,6.981999999999999,5282.607586268898
25274,7.020416666666667,11.252656308623312,-7.595000000000001,4.515,6.968000000000001,5281.930698929462
25275,7.020694444444445,11.22411804998504,-7.575,4.58,6.900999999999999,5281.253654350656
25276,7.020972222222222,11.121109566945199,-7.538000000000001,4.503,6.825,5280.576352241332
25277,7.02125,11.24006000873661,-7.455,4.32,7.218000000000001,5279.898783708787
25278,7.021527777777777,11.430974586622087,-7.366,4.35,7.581999999999999,5279.220949812972
