,time,mod_B,Bx,By,Bz,r_sat
0,,,,,,6232.84670805064
1,,,,,,6232.587780491196
2,,,,,,6232.328285666192
3,,,,,,6232.068687389443
4,,,,,,6231.808874277969
5,,,,,,6231.548957511961
6,,,,,,6231.289289736887
7,,,,,,6231.028597729024
8,,,,,,6230.768154941421
9,,,,,,6230.507961394314
10,,,,,,6230.246390935417
11,,,,,,6229.985525811606
12,,,,,,6229.7236369753355
13,,,,,,6229.461997407152
14,,,,,,6229.200607127399
15,,,,,,6228.93819366975
16,,,,,,6228.676131386917
17,,,,,,6228.414216770963
18,,,,,,6228.151380736308
19,,,,,,6227.888794039107
20,,,,,,6227.625184687626
21,,,,,,6227.361925479901
22,,,,,,6227.098815069337
23,,,,,,6226.834782684147
24,,,,,,6226.5705453739265
25,,,,,,6226.307011916888
26,,,,,,6226.042456446958
27,,,,,,6225.778150616652
28,,,,,,6225.512922257463
29,,,,,,6225.248298141714
30,,,,,,6224.983115246914
31,,,,,,6224.71736451751
32,,,,,,6224.451863479659
33,,,,,,6224.186257014477
34,,,,,,6223.920437646842
35,,,,,,6223.654059796869
36,,,,,,6223.387469370273
37,,,,,,6223.120773381212
38,,,,,,6222.853153759905
39,,,,,,6222.586957201645
40,,,,,,6222.319740345634
41,,,,,,6222.0515997491275
42,,,,,,6221.7837089513705
43,,,,,,6221.51561618027
44,,,,,,6221.247407114288
45,,,,,,6220.97899630856
46,,,,,,6220.711286971531
47,,,,,,6220.441750457283
48,,,,,,6220.172915212566
49,,,,,,6219.90351161845
50,1.4583333333333333,556.1265583480077,501.33,94.06,221.57999999999998,6219.63390700468
51,1.4861111111111112,555.8470084474684,500.12,96.17999999999999,222.7,6219.364552521125
52,1.5138888888888888,555.3908614660489,499.10999999999996,98.35000000000001,222.88,6219.094273103272
53,1.5416666666666665,554.7326215394223,498.34,100.13,222.17000000000002,6218.824149966267
54,1.5694444444444446,554.0138833097958,497.96000000000004,101.22,220.73000000000002,6218.554370649084
55,1.5972222222222223,553.3630900231782,498.02,101.49,218.82999999999998,6218.28357264156
56,1.625,552.9363368417742,498.48999999999995,101.02,216.89,6218.013024821408
57,1.6527777777777777,552.7084480989955,499.19,99.86,215.23,6217.741908670563
58,1.6805555555555556,552.8149258115233,500.06,98.19,214.25,6217.470235645418
59,1.7083333333333333,553.2093023440586,500.85,96.39,214.24,6217.199619877891
60,1.7361111111111112,553.6983338425356,501.22,95.06,215.23,6216.927628728277
61,1.7638888888888888,554.3196017641808,501.22,94.61,217.01999999999998,6216.655887824327
62,1.7916666666666667,554.7897107913952,500.70000000000005,95.46,219.04,6216.383947920827
63,1.8194444444444444,555.0840812885918,499.95,97.08,220.78,6216.111888946274
64,1.847222222222222,555.2095590855763,499.3,98.78,221.81,6215.83927347457
65,1.875,555.20397008667,498.88,100.12,222.14,6215.566447344756
66,1.902777777777778,555.1393897932303,498.64000000000004,101.02000000000001,222.11,6215.293513786644
67,1.9305555555555556,555.0664530486417,498.61,101.36,221.84,6215.020830554953
68,1.9583333333333333,554.8791973033409,498.62,101.16000000000001,221.44,6214.747578729788
69,1.9861111111111112,554.7550996611027,498.79,100.58,221.01,6214.474128866914
70,2.013888888888889,554.7028737080781,499.09,99.69999999999999,220.6,6214.199752339251
71,2.0416666666666665,554.8411450135976,499.43,99.03,220.48000000000002,6213.925984495636
72,2.0694444444444446,555.021938485318,499.68,98.67,220.53,6213.651660870248
73,2.0972222222222223,555.2719666073554,499.88,98.84,220.63,6213.37721659743
74,2.125,555.4579650162557,499.88,99.37,220.85999999999999,6213.102575014651
75,2.1527777777777777,555.4902347476507,499.73,100.08,220.95999999999998,6212.82818407734
76,2.1805555555555554,555.4424551652493,499.64,100.55,220.83,6212.553224574887
77,2.2083333333333335,555.2497803691596,499.40999999999997,100.76,220.77,6212.278156868497
78,2.236111111111111,554.8699974768865,499.06,100.84,220.57,6212.00207319433
79,2.263888888888889,554.3252376538525,498.65,100.79,220.15,6211.726240206455
80,2.2916666666666665,553.5291235337125,498.0,100.85,219.59,6211.4506579264835
81,2.319444444444444,552.8466458250425,497.45,100.93,219.08,6211.174506962727
82,2.347222222222222,552.4606976971303,496.96,100.97,219.2,6210.898606677694
83,2.375,552.2864135573136,496.41,101.33,219.84,6210.622151306097
84,2.4027777777777777,552.3780287086009,495.89,102.37,220.76,6210.345127234814
85,2.4305555555555554,552.44715376224,495.39,103.9,221.34,6210.068713422963
86,2.4583333333333335,552.5641101265988,495.13,106.1,221.17,6209.791011834312
87,2.4861111111111107,552.6705391098751,495.28,108.19999999999999,220.08,6209.513920476311
88,2.513888888888889,552.8997234580607,496.09000000000003,109.56,218.14999999999998,6209.23663408482
89,2.5416666666666665,553.0713032692981,497.12,109.80000000000001,216.11,6208.958419222641
90,2.569444444444444,553.0865398832266,498.07,108.94,214.39,6208.680815102047
91,2.5972222222222223,552.9325236409954,498.78000000000003,107.47000000000001,213.08,6208.40228224324
92,2.625,552.6716191374404,499.10999999999996,105.69,212.52,6208.123554929105
93,2.6527777777777777,552.4618742501603,499.05,104.10000000000001,212.9,6207.845163685424
94,2.6805555555555554,552.3884301829646,498.78999999999996,103.19,213.76,6207.566118487932
95,2.708333333333333,552.5641284955078,498.48,103.24000000000001,214.91,6207.286964036506
96,2.736111111111111,553.0214154985321,498.14000000000004,104.42,216.29999999999998,6207.007976187224
97,2.763888888888889,553.5840425807088,497.87,106.12,217.53,6206.728503832846
98,2.7916666666666665,554.1279160988012,497.85,108.07000000000001,218.0,6206.448837914049
99,2.8194444444444446,554.515691842891,498.1,109.8,217.54999999999998,6206.168242462636
100,2.8472222222222223,554.7052803967166,498.38,111.14,216.71,6205.888258720175
101,2.875,554.6648091415211,498.45000000000005,112.08,215.96,6205.608165311998
102,2.9027777777777777,554.5367544175949,498.32,112.14,215.9,6205.327419729967
103,2.930555555555556,554.2962776349847,498.04999999999995,111.28,216.35,6205.046564555618
104,2.958333333333333,553.9301105735271,497.63,110.28,216.89000000000001,6204.765960634508
105,2.986111111111111,553.5210184807801,496.89,109.42999999999999,217.97,6204.484426555318
106,3.013888888888889,553.1631991555475,495.77,109.12,219.76000000000002,6204.203504775776
107,3.0416666666666665,552.8762583074082,494.51,109.6,221.63,6203.921570641833
108,3.069444444444444,552.7245904607465,493.37,110.74000000000001,223.22,6203.639969687974
109,3.0972222222222223,552.5873274877013,492.35,112.36,224.32,6203.3581768013755
110,3.125,552.6144102355638,491.72,114.03999999999999,224.92,6203.075371951842
111,3.1527777777777777,552.6427507893322,491.35999999999996,115.6,224.98,6202.793261384162
112,3.180555555555556,552.69470460644,491.2,116.91000000000001,224.78,6202.509777282652
113,3.2083333333333335,552.8055956663246,491.29,117.84,224.36999999999998,6202.227348825654
114,3.2361111111111107,552.8811536849488,491.44,118.31,223.98,6201.944367435282
115,3.263888888888889,552.7978469567333,491.36,118.47999999999999,223.86,6201.661195277295
116,3.291666666666667,552.6870835291884,491.09000000000003,118.61,224.10999999999999,6201.377075536158
117,3.319444444444444,552.6111607631536,490.5,118.69,225.17000000000002,6201.09358590171
118,3.3472222222222223,552.6003972130313,489.53999999999996,119.25000000000001,226.92999999999998,6200.809164965694
119,3.375,552.684650953869,488.45,120.53,228.79999999999998,6200.525357817465
120,3.4027777777777777,552.7610850087043,487.27000000000004,122.61,230.39,6200.2414399135905
121,3.4305555555555554,552.8092862823489,486.15,125.22999999999999,231.46,6199.956952672399
122,3.4583333333333335,552.7474085873221,485.22,127.87,231.82,6199.67145476782
123,3.486111111111111,552.6252988237147,484.69,129.88,231.52,6199.386208542941
124,3.513888888888889,552.5428092917326,484.56,131.2,230.85,6199.1008512789285
125,3.5416666666666665,552.4980092271826,484.97999999999996,131.53,229.67,6198.816108397448
126,3.569444444444444,552.4258090458844,485.51,131.1,228.62,6198.529992628308
127,3.5972222222222223,552.3726954692818,485.90999999999997,130.20999999999998,228.14999999999998,6198.244569230503
128,3.625,552.475160256097,485.96999999999997,129.33,228.77,6197.9581358588475
129,3.6527777777777777,552.7525084520196,485.78000000000003,128.94,230.06,6197.671954262685
130,3.6805555555555554,553.3339399494668,485.49,129.57,231.71,6197.38522105642
131,3.7083333333333335,554.1363255553637,485.02,131.3,233.63,6197.098358607238
132,3.736111111111111,554.7116704198677,484.57,133.5,234.67999999999998,6196.811671273888
133,3.763888888888889,555.0270845643481,484.21,135.66,234.93,6196.524051245073
134,3.7916666666666665,555.082795085562,484.03000000000003,137.81,234.18,6196.236683066252
135,3.8194444444444446,554.895534853183,483.89,139.47,233.04,6195.949203102482
136,3.8472222222222223,554.6341454508548,483.71999999999997,140.54999999999998,232.12,6195.661077874331
137,3.875,554.3589817077018,483.61,140.47,231.74,6195.373280164116
138,3.902777777777778,554.3187355664609,483.55,139.59,232.3,6195.085295067178
139,3.930555555555556,554.6277827516396,483.67,138.58,233.39000000000001,6194.797104477197
140,3.9583333333333335,555.2246901030248,483.88,137.70000000000002,234.89000000000001,6194.507999033025
141,3.986111111111111,555.9353028006047,483.92,137.42999999999998,236.64000000000001,6194.219126956978
142,4.013888888888889,556.5907022220188,483.49,137.79000000000002,238.84,6193.93006825291
143,4.041666666666667,557.1373469800782,482.73,138.69,241.12,6193.640897441193
144,4.069444444444445,557.3169688785728,481.46999999999997,140.1,243.23000000000002,6193.351157047311
145,4.097222222222221,557.2533245302355,480.33,141.68,244.42000000000002,6193.061230531064
146,4.125,556.9284157771086,479.27,143.07,244.95,6192.771994345287
147,4.152777777777778,556.3718529904259,478.38,144.0,244.88,6192.480928833766
148,4.180555555555555,555.8231155682535,477.82,144.47,244.45,6192.190572600432
149,4.208333333333333,555.2385921385508,477.37,144.42,244.03,6191.900833340238
150,4.236111111111112,554.6818017566468,476.92,144.02,243.88000000000002,6191.609337785318
151,4.263888888888889,554.3945753702862,476.7,143.54,243.94,6191.318478847044
152,4.291666666666667,554.3044057194567,476.51000000000005,143.21,244.3,6191.027050394148
153,4.319444444444445,554.5013421985559,476.48,143.15,244.84,6190.735509157696
154,4.347222222222222,554.8310950190156,476.47999999999996,143.4,245.44,6190.443763386087
155,4.375,555.3008383750199,476.39,143.98999999999998,246.33,6190.151904641056
156,4.402777777777778,555.7165292664957,476.02000000000004,144.85999999999999,247.47,6189.859861437559
157,4.430555555555555,556.002297657123,475.49,145.93,248.5,6189.567248625202
158,4.458333333333334,556.0141388490044,474.76,147.17,249.19,6189.274888265043
159,4.486111111111111,555.9267327625107,474.01,148.64000000000001,249.54999999999998,6188.9827803802
160,4.513888888888888,555.7034527515552,473.40999999999997,149.82999999999998,249.48000000000002,6188.6897370442075
161,4.541666666666667,555.2363997433886,472.82,150.36,249.24,6188.396875826655
162,4.569444444444445,554.6076785440317,472.30999999999995,149.99,249.03,6188.103079169496
163,4.597222222222222,554.1805902411235,471.76000000000005,149.41,249.47,6187.80953504553
164,4.625,554.0080220538326,471.03999999999996,149.1,250.63000000000002,6187.51542112813
165,4.652777777777779,553.9812067209501,470.29,149.43,251.78,6187.221580503476
166,4.680555555555555,554.1147547214385,469.82,150.17000000000002,252.51,6186.927149297904
167,4.708333333333333,554.3859725858871,469.59,151.13000000000002,252.96,6186.632991535675
168,4.736111111111111,554.7537127410685,469.63,152.4,252.93,6186.338263969845
169,4.763888888888889,555.1802469468812,469.84,153.83,252.61,6186.043789042687
170,4.791666666666667,555.5145512045567,470.03000000000003,155.14,252.19,6185.748309448429
171,4.819444444444445,555.6887453422105,470.42,155.83,251.42,6185.453150725281
172,4.847222222222222,555.7203383897336,470.9,155.54,250.77,6185.15735408406
173,4.875,555.5265094484691,471.35,154.09,250.39000000000001,6184.861443488802
174,4.902777777777778,555.2319884516742,471.37,152.29000000000002,250.8,6184.565351384697
175,4.930555555555555,555.1097285222085,470.93,150.76999999999998,252.27,6184.269946392384
176,4.958333333333334,555.0392053720169,470.01,149.85000000000002,254.37,6183.973537445487
177,4.986111111111112,555.0573783853342,469.0,149.93,256.22,6183.676191544058
178,5.013888888888888,555.2877834960896,468.15000000000003,150.9,257.7,6183.379465660162
