,time,mod_B,Bx,By,Bz,r_sat,posX,posY,posZ
32847,9.124305555555555,3.2545448990603894,-1.8785,-0.488,-2.6125,5576.305612415614,1011.7531500000001,-66.0592,-8908.28665
32848,9.124583333333334,3.2533413592797173,-1.877,-0.499,-2.61,5576.764010037439,1012.9096999999999,-67.28635,-8908.607399999999
32849,9.124861111111112,3.2539356554793764,-1.8829999999999998,-0.514,-2.6035,5577.2221611304,1014.0662,-68.51355,-8908.927599999999
32850,9.12513888888889,3.254977803303734,-1.884,-0.5415,-2.5985,5577.680109177532,1015.2226,-69.74075,-8909.247299999999
32851,9.125416666666666,3.264500957267435,-1.8995000000000002,-0.5680000000000001,-2.5934999999999997,5578.137809854931,1016.37895,-70.9679,-8909.566450000002
32852,9.125694444444445,3.27066250933966,-1.9045,-0.593,-2.592,5578.595313120733,1017.5352500000001,-72.19505,-8909.8851
32853,9.125972222222222,3.277683976529769,-1.8960000000000001,-0.6315,-2.598,5579.052618946259,1018.6915000000001,-73.4222,-8910.203249999999
32854,9.12625,3.293411529098664,-1.9035,-0.671,-2.6025,5579.509622195356,1019.84765,-74.64935,-8910.5208
32855,9.126527777777778,3.327483057808108,-1.919,-0.7264999999999999,-2.6194999999999995,5579.966427927283,1021.0037499999999,-75.8765,-8910.83785
32856,9.126805555555556,3.3424744576436183,-1.9085,-0.7710000000000001,-2.6335,5580.423035617151,1022.1597999999998,-77.1036,-8911.1544
32857,9.127083333333333,3.3606794699881752,-1.9105,-0.78,-2.6525000000000003,5580.879396031456,1023.3158,-78.33070000000001,-8911.4704
32858,9.12736111111111,3.40794087390025,-1.9260000000000002,-0.8109999999999999,-2.6919999999999997,5581.335559192163,1024.4717500000002,-79.55785,-8911.785899999999
32859,9.12763888888889,3.4119351180818196,-1.9130000000000003,-0.8634999999999999,-2.69,5581.791469255559,1025.6276,-80.785,-8912.100849999999
32860,9.127916666666668,3.4262877141302654,-1.8930000000000002,-0.8935000000000001,-2.7125,5582.24718148719,1026.7833999999998,-82.01214999999999,-8912.4153
32861,9.128194444444444,3.47593447866901,-1.9280000000000002,-0.9125,-2.7445,5582.702646305543,1027.93915,-83.2393,-8912.7292
32862,9.128472222222221,3.521881102479185,-1.9420000000000002,-0.9255000000000001,-2.7885,5583.157863561346,1029.09485,-84.46645000000001,-8913.04255
32863,9.12875,3.5244686478957363,-1.9330000000000003,-0.89,-2.8095,5583.612882482155,1030.2504999999999,-85.69354999999999,-8913.3554
32864,9.129027777777779,3.53552807229698,-1.9355,-0.9184999999999999,-2.8125,5584.067648082827,1031.40605,-86.92065,-8913.6677
32865,9.129305555555556,3.597447185157831,-1.9905000000000002,-0.9559999999999998,-2.8400000000000003,5584.522215671614,1032.56155,-88.14775,-8913.9795
32866,9.129583333333333,3.637724460428524,-2.0134999999999996,-1.011,-2.856,5584.976529730751,1033.71695,-89.37485,-8914.29075
32867,9.129861111111111,3.661983547204984,-2.0425,-1.005,-2.8685,5585.430645702347,1034.8722999999998,-90.60195,-8914.6015
32868,9.13013888888889,3.6568045135062937,-2.0415,-1.001,-2.864,5585.8845138879105,1036.0276,-91.82905000000001,-8914.9117
32869,9.130416666666667,3.6426064843735184,-2.0260000000000002,-0.9949999999999999,-2.859,5586.338183469898,1037.18285,-93.0561,-8915.2214
32870,9.130694444444444,3.6272119113721497,-2.0295,-0.986,-2.8400000000000003,5586.791605068702,1038.3380499999998,-94.28315,-8915.53055
