,time,mod_B,Bx,By,Bz,r_sat,posX,posY,posZ
64578,17.938472222222224,3.482196899946929,-2.084,-2.4905,-1.2570000000000001,5589.445929781263,1011.8164,-60.986000000000004,-8921.540649999999
64579,17.93875,3.459232790663271,-2.059,-2.5095,-1.1955,5589.898152975368,1012.96085,-62.220000000000006,-8921.8574
64580,17.939027777777778,3.418851195942871,-2.059,-2.4805,-1.1385,5590.350127895047,1014.1052500000002,-63.45399999999999,-8922.173599999998
64581,17.939305555555556,3.487636520625393,-2.0385,-2.5505,-1.2260000000000002,5590.801898473907,1015.2495500000001,-64.688,-8922.489300000001
64582,17.939583333333335,3.5018255953145356,-2.04,-2.4995000000000003,-1.3615,5591.253420702833,1016.3938,-65.922,-8922.80445
64583,17.93986111111111,3.4099757330514833,-2.0765000000000002,-2.3575,-1.326,5591.70474378563,1017.5379999999999,-67.15595,-8923.1191
64584,17.94013888888889,3.4843766300444616,-2.1265,-2.3585,-1.434,5592.155862397537,1018.6821,-68.3899,-8923.43325
64585,17.940416666666668,3.563146643067052,-2.209,-2.338,-1.533,5592.606732535218,1019.8261500000001,-69.62384999999999,-8923.74685
64586,17.940694444444443,3.6125310379289477,-2.208,-2.3625,-1.6105,5593.0574037327,1020.9701499999999,-70.8578,-8924.059949999999
64587,17.94097222222222,3.589332702606433,-2.1635,-2.396,-1.5690000000000002,5593.507820655443,1022.1140499999999,-72.09175,-8924.3725
64588,17.94125,3.621630399419576,-2.1625,-2.4244999999999997,-1.6004999999999998,5593.957994634306,1023.2579499999999,-73.3257,-8924.6845
64589,17.941527777777775,3.601200181883812,-2.1955,-2.3935,-1.5555,5594.407963923707,1024.4017500000002,-74.55965,-8924.996000000001
64590,17.941805555555554,3.4960807699479712,-2.1615,-2.3225,-1.4685,5594.857734127423,1025.5455,-75.7936,-8925.307
64591,17.942083333333336,3.4955054713159868,-2.1795,-2.2935,-1.486,5595.307255539495,1026.6892,-77.02754999999999,-8925.617450000002
64592,17.94236111111111,3.4399042501209243,-2.1559999999999997,-2.243,-1.4674999999999998,5595.7565224632135,1027.8328000000001,-78.26149999999998,-8925.927350000002
64593,17.94263888888889,3.4471190870058432,-2.2329999999999997,-2.17,-1.479,5596.205540522418,1028.9763500000001,-79.49544999999999,-8926.2367
64594,17.94291666666667,3.5086885726721317,-2.2665,-2.1765,-1.561,5596.654359352504,1030.11985,-80.7294,-8926.545549999999
64595,17.943194444444444,3.4490347562760224,-2.1875,-2.1565000000000003,-1.5685,5597.102978911129,1031.2633,-81.96334999999999,-8926.8539
64596,17.943472222222223,3.501385475779552,-2.176,-2.2195,-1.612,5597.55134898397,1032.4067,-83.19725,-8927.1617
64597,17.94375,3.454836067022573,-2.1260000000000003,-2.2039999999999997,-1.5995,5597.999519710066,1033.55005,-84.43115,-8927.469000000001
64598,17.94402777777778,3.346926649928259,-2.145,-2.098,-1.483,5598.447435591022,1034.6933,-85.66505,-8927.77575
64599,17.944305555555555,3.33333069166562,-2.1755000000000004,-2.0685,-1.449,5598.895152051036,1035.8365,-86.89895,-8928.081999999999
64600,17.944583333333334,3.3287564119352435,-2.159,-2.0735,-1.456,5599.342619407141,1036.9796499999998,-88.13285,-8928.387700000001
64601,17.944861111111113,3.2135533292603062,-2.08,-2.046,-1.347,5599.789837497514,1038.12275,-89.36675,-8928.69285
64602,17.945138888888888,3.175962098325482,-2.08,-2.0025,-1.323,5600.236850235569,1039.26575,-90.60065,-8928.997500000001
64603,17.945416666666667,3.181148377551729,-2.09,-1.9929999999999999,-1.334,5600.683614196265,1040.4087000000002,-91.8346,-8929.301599999999
64604,17.945694444444445,3.143304511179278,-2.0940000000000003,-1.939,-1.3175000000000001,5601.130177872158,1041.5516,-93.0685,-8929.6052
64605,17.94597222222222,3.1231442890138776,-2.112,-1.9144999999999999,-1.276,5601.576486410093,1042.6943999999999,-94.3024,-8929.908249999999
64606,17.94625,3.152981763347197,-2.1149999999999998,-1.937,-1.31,5602.022601028046,1043.8372,-95.5363,-8930.2108
64607,17.946527777777778,3.2570924150229454,-2.1770000000000005,-1.9490000000000003,-1.4389999999999998,5602.468515843997,1044.9799500000001,-96.7702,-8930.512850000001
64608,17.946805555555557,3.252939094111662,-2.2005000000000003,-1.8975000000000002,-1.4625,5602.914175413511,1046.1226000000001,-98.00410000000001,-8930.814349999999
64609,17.947083333333335,3.3082044223415212,-2.2345,-1.9065,-1.5219999999999998,5603.359584826996,1047.2652000000003,-99.23795,-8931.1153
64610,17.947361111111114,3.3726570385973136,-2.2755,-1.9150000000000003,-1.5905,5603.804744670206,1048.4077499999999,-100.4718,-8931.4157
64611,17.94763888888889,3.423650427540756,-2.289,-1.957,-1.6285,5604.249704566787,1049.5502499999998,-101.70565,-8931.7156
64612,17.947916666666664,3.400772191723521,-2.2885,-1.953,-1.5855000000000001,5604.694458577002,1050.69265,-102.9395,-8932.015
64613,17.948194444444443,3.38449124684937,-2.2880000000000003,-1.941,-1.566,5605.139012567948,1051.835,-104.17335,-8932.3139
64614,17.94847222222222,3.3031967092499954,-2.214,-1.9835,-1.4405,5605.5833162025965,1052.9773,-105.40715,-8932.61225
64615,17.94875,3.239418350568509,-2.175,-1.9799999999999998,-1.3575000000000002,5606.0273641687645,1054.1195,-106.64095,-8932.91005
64616,17.94902777777778,3.1928281350551897,-2.1695,-1.943,-1.3085,5606.4712125409,1055.26165,-107.87480000000001,-8933.20735
64617,17.949305555555558,3.1464037010529973,-2.1795,-1.89,-1.256,5606.914811098408,1056.40375,-109.10864999999998,-8933.504100000002
64618,17.94958333333333,3.185729586766586,-2.1580000000000004,-1.935,-1.322,5607.358209354761,1057.5458,-110.3425,-8933.80035
64619,17.94986111111111,3.1321478253747856,-2.082,-1.9489999999999998,-1.2950000000000002,5607.801351107493,1058.68775,-111.57629999999999,-8934.09605
64620,17.950138888888887,3.1203492592977473,-2.1094999999999997,-1.907,-1.2845,5608.244286655799,1059.8296,-112.81009999999999,-8934.39125
64621,17.950416666666666,3.133338195918213,-2.137,-1.877,-1.3145000000000002,5608.687027731752,1060.97145,-114.04390000000001,-8934.685950000001
64622,17.950694444444444,3.101738786551827,-2.1734999999999998,-1.827,-1.2485000000000002,5609.1295180039015,1062.1132499999999,-115.27765000000002,-8934.980099999999
64623,17.950972222222223,3.1110218980264346,-2.1835,-1.8039999999999998,-1.2870000000000001,5609.571752304031,1063.25495,-116.51140000000001,-8935.273700000002
64624,17.951249999999998,3.070980177402648,-2.1505,-1.7870000000000001,-1.27,5610.013737013744,1064.3966,-117.7452,-8935.566750000002
64625,17.951527777777777,3.0537656671722537,-2.1355,-1.7815,-1.2615,5610.455521170965,1065.5382,-118.979,-8935.8593
64626,17.951805555555556,3.057577840382809,-2.18,-1.75,-1.2385000000000002,5610.897048505279,1066.6797000000001,-120.21275,-8936.151300000001
64627,17.952083333333334,3.0140838160210475,-2.1714999999999995,-1.7079999999999997,-1.205,5611.338375210695,1067.82115,-121.44649999999999,-8936.4428
64628,17.95236111111111,3.0124702903099307,-2.1390000000000002,-1.7299999999999998,-1.2274999999999998,5611.77950126332,1068.96255,-122.68025,-8936.7338
64629,17.952638888888888,2.972881136204406,-2.0835,-1.7449999999999999,-1.205,5612.2204204853215,1070.10385,-123.91400000000002,-8937.024300000001
64630,17.952916666666663,2.9760964786108666,-2.0829999999999997,-1.741,-1.2195,5612.661089352678,1071.2450999999999,-125.14775,-8937.31425
64631,17.953194444444442,2.95373919803357,-2.1239999999999997,-1.6455000000000002,-1.2269999999999999,5613.1015574582025,1072.3863000000001,-126.3815,-8937.603700000001
64632,17.953472222222224,2.9244658914064976,-2.1465,-1.5615,-1.2275,5613.541774237211,1073.52745,-127.6152,-8937.892600000001
64633,17.95375,2.91296798815229,-2.1464999999999996,-1.5675000000000001,-1.192,5613.981740555514,1074.6685499999999,-128.84890000000001,-8938.18095
64634,17.954027777777778,2.979226241828572,-2.2079999999999997,-1.526,-1.293,5614.421500639349,1075.8095500000002,-130.08265,-8938.468799999999
64635,17.954305555555557,3.017434920590666,-2.2315,-1.509,-1.3595,5614.861015325454,1076.95055,-131.31635,-8938.7561
64636,17.954583333333332,3.0357051899023397,-2.251,-1.509,-1.3679999999999999,5615.300323052209,1078.0914500000001,-132.55005,-8939.0429
64637,17.954861111111107,3.113812333779928,-2.2880000000000003,-1.539,-1.4465,5615.739423767899,1079.23225,-133.78375,-8939.329199999998
64638,17.95513888888889,3.0561933839336803,-2.314,-1.4789999999999999,-1.341,5616.178272932731,1080.373,-135.0174,-8939.61495
