,time,mod_B,Bx,By,Bz,r_sat,posX,posY,posZ
16974,4.715138888888889,2.3526889403403928,-2.1035,-0.9720000000000001,-0.40700000000000003,5568.229688180369,1011.1573500000001,-73.73519999999999,-8900.165949999999
16975,4.715416666666667,2.330659670565396,-2.0654999999999997,-0.9805000000000001,-0.45200000000000007,5568.692587622135,1012.3200499999999,-74.95965,-8900.48945
16976,4.715694444444445,2.3061909613039417,-2.0305,-0.9875,-0.46950000000000003,5569.15524089211,1013.4826999999999,-76.1841,-8900.8124
16977,4.715972222222222,2.3013371113333223,-2.0235,-0.9755,-0.5,5569.61764809878,1014.6452999999999,-77.40855,-8901.1348
16978,4.7162500000000005,2.2765401929243425,-2.0040000000000004,-0.9505000000000001,-0.513,5570.079858746598,1015.8078499999999,-78.63300000000001,-8901.4567
16979,4.716527777777778,2.2795704639251664,-2.0004999999999997,-0.961,-0.5205,5570.541822749549,1016.9703499999999,-79.8574,-8901.77805
16980,4.716805555555555,2.273557454739158,-1.9965,-0.9410000000000001,-0.5455,5571.003540949197,1018.1328,-81.08185,-8902.098849999998
16981,4.717083333333333,2.258207973150392,-1.989,-0.9099999999999999,-0.5615,5571.465062101555,1019.2952000000001,-82.30625,-8902.41915
16982,4.717361111111112,2.2480222974872826,-1.984,-0.8859999999999999,-0.5765,5571.926331110332,1020.4575000000001,-83.53065000000001,-8902.7389
16983,4.71763888888889,2.2356973185116096,-1.9755000000000003,-0.8559999999999999,-0.6025,5572.387353830736,1021.6197500000001,-84.75505,-8903.0581
16984,4.7179166666666665,2.219055317021187,-1.9635000000000002,-0.8379999999999999,-0.6054999999999999,5572.848179763177,1022.7819499999999,-85.97945,-8903.3768
16985,4.718194444444444,2.2264151117884556,-1.9610000000000003,-0.8385,-0.639,5573.308753980986,1023.9440500000001,-87.2039,-8903.694950000001
16986,4.718472222222222,2.1928787586184515,-1.9445000000000001,-0.791,-0.634,5573.769136571362,1025.10615,-88.42830000000001,-8904.0126
16987,4.718750000000001,2.1823046304308664,-1.937,-0.7885000000000001,-0.6235,5574.22931649054,1026.26815,-89.65270000000001,-8904.32975
16988,4.719027777777778,2.2012404457487147,-1.9395,-0.7929999999999999,-0.6744999999999999,5574.689194481985,1027.4300500000002,-90.87710000000001,-8904.646299999999
16989,4.719305555555556,2.1745090250445043,-1.921,-0.7575,-0.6815,5575.148881174775,1028.59195,-92.1015,-8904.96235
16990,4.7195833333333335,2.1933509181159314,-1.938,-0.732,-0.7205,5575.6083646086045,1029.75375,-93.32584999999999,-8905.2779
16991,4.71986111111111,2.1676828065932523,-1.9195,-0.7274999999999999,-0.6965,5576.067601787907,1030.9155,-94.55024999999999,-8905.5929
16992,4.720138888888888,2.1720790155977294,-1.9310000000000003,-0.6985,-0.708,5576.5265916387425,1032.0772000000002,-95.7746,-8905.907350000001
16993,4.720416666666667,2.1841161828071325,-1.9405000000000001,-0.6689999999999999,-0.7464999999999999,5576.98537855057,1033.2388,-96.99895000000001,-8906.221300000001
16994,4.720694444444445,2.2032116330484457,-1.9649999999999999,-0.6355000000000001,-0.7675,5577.44396817051,1034.40035,-98.22330000000001,-8906.53475
16995,4.720972222222222,2.2154044777421573,-1.9810000000000003,-0.63,-0.766,5577.9022612816325,1035.56185,-99.44765,-8906.8476
